"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex"
"179",0.00680460566609555,-0.00346955157025819,0.018440777892261,0.00678079378827083,-0.00312075745637472,0.0173931575335575,35,2
"180",0.000782289437968224,-0.00885188784242808,0.00974672314164327,0.00153835201257697,-0.00743519466778974,0.0102380404794877,35,2
"181",0.00268027330369748,-0.00632986990801578,0.0118802502928363,0.00272845967861397,-0.00613550236350274,0.0118161725161416,45,2
"182",0.00133509947213999,-0.00813277130937772,0.0106906175810599,0.00106293105447816,-0.00833495475759855,0.0102430732516294,45,2
"183",-0.00182307730067144,-0.0133513734278855,0.00828651845549403,-0.00196802221370878,-0.0134535792245346,0.00801130507928763,45,2
"184",0.00246116964420302,-0.00881174449418561,0.0137109516575025,0.00210944100606483,-0.00906295369850093,0.0131821439764115,45,2
"185",0.00578910448997998,-0.0055073297112127,0.0180624837451832,0.00538486164626868,-0.00574158445358861,0.0175627809361083,45,2
"186",0.00750319263625975,-0.00437121549495381,0.0209832647847431,0.00705748926945759,-0.00462567855311223,0.0204407957733043,45,2
"187",0.0054953311442597,-0.00654430435201989,0.0181933876450206,0.00528767074579001,-0.0065595722448802,0.0179395738985735,45,2
"188",0.00421351124345186,-0.00809490475176485,0.0167869237223523,0.00405218276035518,-0.00808926553909349,0.0165125449398293,45,2
"189",0.00305160955697067,-0.00922880768648105,0.0153028901202763,0.00292937669141095,-0.00921780977814955,0.0149950577777515,45,2
"190",0.00171927733073422,-0.00995100832514752,0.0129995552533262,0.00187642211052387,-0.0096467096119893,0.0129885419353972,45,2
"191",0.00114228747300091,-0.00922368176211468,0.0110843423947246,0.00158694299607151,-0.00858536071550841,0.0113918660611037,45,2
"192",0.00258729192067339,-0.00623900239936201,0.0115044492908533,0.00289574947901207,-0.00577186624745028,0.0117290724148434,45,2
"193",0.00106017586320361,-0.00839938367999414,0.010970592536886,0.00116307379196008,-0.00801236324501056,0.010504083973188,55,2
"194",0.000135439996337576,-0.00973915763212931,0.0101134418909889,6.12764259348444e-05,-0.00948857698939411,0.00962979555161685,55,2
"195",-0.00265864665920796,-0.0142427504361658,0.00790325875941681,-0.00235166452753899,-0.0130042661015377,0.00791754315842793,55,2
"196",-0.000922153556374796,-0.0132402243147967,0.0108048298342714,-0.000924008563180065,-0.0124703955477713,0.0103762033877996,55,2
"197",0.00159474551199471,-0.0106186195757672,0.0139803351763697,0.0013457650773595,-0.0104107412777986,0.0131329156937738,55,2
"198",0.00396891229310789,-0.00857307609466357,0.0174932312015551,0.00345140428210177,-0.00871678295040508,0.0159351629868699,55,2
"199",0.00427195208694892,-0.00854167110545518,0.0179123696460017,0.00397488088396781,-0.00843365867159928,0.0166663442569158,55,2
"200",0.0064303873594076,-0.0064328288985349,0.0212335884079043,0.00568882193981879,-0.00671809696724836,0.0188142344733704,55,2
"201",0.0044805039540905,-0.00808336961572108,0.0181705698779895,0.00401577371829125,-0.00812055997916107,0.0165128058775344,55,2
"202",0.00331756836787151,-0.00837394709720438,0.0160049407838023,0.00312828673726571,-0.00817717971162426,0.0147875385625275,55,2
"203",-0.00132579562788937,-0.0123724898998465,0.00905589392876162,-0.000731298399203116,-0.0110360400262264,0.00934466920766646,55,2
