"","cprov","nprov","year","month","pop","assault","drowning_submersion_suffocation","falls","suicide","transport","total","tmean","anomaly"
"3386",15,"La Coruña",2001,2,1095853,1,2,3,12,19,37,9.54,0.74
"3387",15,"La Coruña",2001,3,1095825,0,2,3,12,7,24,11.45,0.81
"3388",15,"La Coruña",2001,4,1095798,1,2,3,11,15,32,11.08,-0.93
"3389",15,"La Coruña",2001,5,1095770,0,4,1,10,16,31,13.96,-0.28
"3390",15,"La Coruña",2001,6,1095742,0,4,5,11,21,41,17.09,-0.09
"3391",15,"La Coruña",2001,7,1095714,1,6,5,14,16,42,17.85,-0.86
"3392",15,"La Coruña",2001,8,1095775,0,0,5,8,21,34,18.7,-0.34
"3393",15,"La Coruña",2001,9,1095836,0,2,7,12,14,35,16.92,-0.84
"3394",15,"La Coruña",2001,10,1095898,0,1,3,13,11,28,15.42,0.44
"3395",15,"La Coruña",2001,11,1095959,1,4,7,13,20,45,9.74,-1.21
"3396",15,"La Coruña",2001,12,1096020,0,2,6,7,22,37,7.48,-1.9
"3397",15,"La Coruña",2002,1,1096081,0,4,4,9,20,37,10.19,1.46
"3398",15,"La Coruña",2002,2,1096398,0,2,5,6,15,28,9.93,1.12
"3399",15,"La Coruña",2002,3,1096715,0,1,7,15,15,38,11.47,0.83
"3400",15,"La Coruña",2002,4,1097032,2,3,5,12,9,31,11.3,-0.71
"3401",15,"La Coruña",2002,5,1097348,0,3,8,7,13,31,12.83,-1.42
"3402",15,"La Coruña",2002,6,1097665,2,1,4,8,13,28,15.68,-1.5
"3403",15,"La Coruña",2002,7,1097982,0,8,4,12,15,39,17.34,-1.36
"3404",15,"La Coruña",2002,8,1098477,1,3,3,14,19,40,18.03,-1.02
"3405",15,"La Coruña",2002,9,1098972,1,3,7,16,13,40,17.89,0.13
"3406",15,"La Coruña",2002,10,1099467,0,6,4,7,22,39,15.2,0.22
"3407",15,"La Coruña",2002,11,1099962,0,0,6,6,16,28,11.11,0.17
"3408",15,"La Coruña",2002,12,1100457,1,0,3,13,15,32,10.85,1.47
"3409",15,"La Coruña",2003,1,1100952,0,2,6,8,21,37,7.82,-0.92
"3410",15,"La Coruña",2003,2,1101181,1,1,9,21,17,49,8.48,-0.32
"3411",15,"La Coruña",2003,3,1101410,2,1,5,8,15,31,12.05,1.41
"3412",15,"La Coruña",2003,4,1101640,2,4,7,10,15,38,12.45,0.44
"3413",15,"La Coruña",2003,5,1101869,1,1,7,10,13,32,14.09,-0.15
"3414",15,"La Coruña",2003,6,1102098,0,4,5,13,21,43,17.75,0.57
"3415",15,"La Coruña",2003,7,1102327,0,2,1,15,12,30,17.97,-0.74
"3416",15,"La Coruña",2003,8,1102722,1,5,4,17,15,42,21.25,2.21
"3417",15,"La Coruña",2003,9,1103118,1,1,5,15,26,48,18.28,0.52
"3418",15,"La Coruña",2003,10,1103514,1,4,9,8,19,41,12.97,-2.01
"3419",15,"La Coruña",2003,11,1103909,1,1,2,15,18,37,11.6,0.65
"3420",15,"La Coruña",2003,12,1104304,0,2,7,20,17,46,9.25,-0.13
"3421",15,"La Coruña",2004,1,1104700,2,10,8,8,12,40,9.7,0.96
"3422",15,"La Coruña",2004,2,1105012,2,3,3,8,11,27,9,0.19
"3423",15,"La Coruña",2004,3,1105324,0,6,5,14,17,42,9.57,-1.08
"3424",15,"La Coruña",2004,4,1105636,0,10,5,17,22,54,10.84,-1.16
"3425",15,"La Coruña",2004,5,1105949,0,7,9,14,16,46,14.02,-0.22
"3426",15,"La Coruña",2004,6,1106261,0,7,4,15,18,44,18.86,1.68
"3427",15,"La Coruña",2004,7,1106573,0,4,8,12,13,37,18.53,-0.18
"3428",15,"La Coruña",2004,8,1107137,1,9,6,15,11,42,18.62,-0.43
"3429",15,"La Coruña",2004,9,1107700,0,6,3,13,14,36,17.77,0.01
"3430",15,"La Coruña",2004,10,1108264,0,8,7,14,13,42,13.69,-1.28
"3431",15,"La Coruña",2004,11,1108828,0,3,6,8,8,25,10.32,-0.62
"3432",15,"La Coruña",2004,12,1109391,1,7,7,10,12,37,8.44,-0.93
"3433",15,"La Coruña",2005,1,1109955,0,13,3,15,10,41,8.97,0.24
"3434",15,"La Coruña",2005,2,1110268,1,6,3,12,10,32,6.51,-2.29
"3435",15,"La Coruña",2005,3,1110580,0,5,7,16,13,41,10.95,0.3
"3436",15,"La Coruña",2005,4,1110893,0,6,3,12,3,24,11.84,-0.17
"3437",15,"La Coruña",2005,5,1111206,1,5,5,11,16,38,14.07,-0.17
"3438",15,"La Coruña",2005,6,1111518,1,4,4,11,16,36,18.67,1.49
"3439",15,"La Coruña",2005,7,1111831,0,12,4,13,15,44,19.32,0.61
"3440",15,"La Coruña",2005,8,1112428,0,12,6,8,15,41,19.31,0.27
"3441",15,"La Coruña",2005,9,1113026,0,10,9,12,17,48,16.97,-0.79
"3442",15,"La Coruña",2005,10,1113623,0,2,4,18,7,31,15.36,0.39
"3443",15,"La Coruña",2005,11,1114220,1,8,7,10,13,39,10.43,-0.52
"3444",15,"La Coruña",2005,12,1114818,1,9,4,6,19,39,8.4,-0.97
"3445",15,"La Coruña",2006,1,1115415,0,15,3,16,16,50,7.46,-1.28
"3446",15,"La Coruña",2006,2,1115743,0,19,5,3,8,35,7.35,-1.46
"3447",15,"La Coruña",2006,3,1116072,0,13,2,15,10,40,11.06,0.42
"3448",15,"La Coruña",2006,4,1116400,0,16,4,13,12,45,12.59,0.58
"3449",15,"La Coruña",2006,5,1116728,2,15,1,9,8,35,14.82,0.58
"3450",15,"La Coruña",2006,6,1117057,1,10,7,16,17,51,18.12,0.94
"3451",15,"La Coruña",2006,7,1117385,1,15,11,8,17,52,20.46,1.75
"3452",15,"La Coruña",2006,8,1118045,0,14,7,15,11,47,19.55,0.51
"3453",15,"La Coruña",2006,9,1118705,2,12,3,19,16,52,18.67,0.91
"3454",15,"La Coruña",2006,10,1119365,1,12,1,7,8,29,16.25,1.27
"3455",15,"La Coruña",2006,11,1120025,0,8,2,6,11,27,13.17,2.22
"3456",15,"La Coruña",2006,12,1120685,0,12,3,9,13,37,9.04,-0.33
"3457",15,"La Coruña",2007,1,1121345,0,8,3,13,11,35,8.9,0.17
"3458",15,"La Coruña",2007,2,1121920,1,10,2,10,19,42,9.79,0.98
"3459",15,"La Coruña",2007,3,1122496,0,6,3,14,8,31,10.36,-0.29
"3460",15,"La Coruña",2007,4,1123071,0,7,8,6,10,31,12.95,0.94
"3461",15,"La Coruña",2007,5,1123646,1,6,1,13,6,27,13.74,-0.51
"3462",15,"La Coruña",2007,6,1124222,1,5,3,13,10,32,16.23,-0.95
"3463",15,"La Coruña",2007,7,1124797,1,5,4,13,22,45,17.67,-1.04
"3464",15,"La Coruña",2007,8,1125431,2,10,5,12,12,41,18.09,-0.96
"3465",15,"La Coruña",2007,9,1126064,2,4,5,12,17,40,17.46,-0.3
"3466",15,"La Coruña",2007,10,1126698,1,8,7,11,10,37,14.73,-0.24
"3467",15,"La Coruña",2007,11,1127332,0,13,2,11,4,30,10.52,-0.43
"3468",15,"La Coruña",2007,12,1127965,0,9,2,5,11,27,8.84,-0.54
"3469",15,"La Coruña",2008,1,1128599,0,9,9,11,13,42,9.66,0.93
"3470",15,"La Coruña",2008,2,1129063,0,3,4,6,16,29,11.93,3.12
"3471",15,"La Coruña",2008,3,1129527,0,8,6,11,4,29,9.79,-0.85
"3472",15,"La Coruña",2008,4,1129990,1,4,7,8,7,27,12.02,0.01
"3473",15,"La Coruña",2008,5,1130454,0,5,2,15,7,29,13.69,-0.55
"3474",15,"La Coruña",2008,6,1130918,3,8,9,12,7,39,16.83,-0.36
"3475",15,"La Coruña",2008,7,1131382,1,6,4,11,9,31,17.88,-0.83
"3476",15,"La Coruña",2008,8,1132032,0,5,5,16,10,36,18.34,-0.7
"3477",15,"La Coruña",2008,9,1132683,2,9,4,10,6,31,16.38,-1.37
"3478",15,"La Coruña",2008,10,1133334,0,8,4,12,12,36,13.35,-1.62
"3479",15,"La Coruña",2008,11,1133984,0,5,7,6,7,25,9.42,-1.52
"3480",15,"La Coruña",2008,12,1134634,1,9,8,11,8,37,8.44,-0.94
"3481",15,"La Coruña",2009,1,1135285,0,7,6,14,8,35,7.61,-1.12
"3482",15,"La Coruña",2009,2,1135445,0,4,2,13,12,31,8.65,-0.16
"3483",15,"La Coruña",2009,3,1135604,0,10,4,11,12,37,10.92,0.28
"3484",15,"La Coruña",2009,4,1135764,0,8,4,11,4,27,10.31,-1.7
"3485",15,"La Coruña",2009,5,1135924,2,8,2,13,8,33,14.35,0.1
"3486",15,"La Coruña",2009,6,1136083,0,5,6,11,8,30,17.36,0.17
"3487",15,"La Coruña",2009,7,1136243,1,9,7,16,4,37,17.51,-1.2
"3488",15,"La Coruña",2009,8,1136554,1,9,4,17,11,42,18.65,-0.4
"3489",15,"La Coruña",2009,9,1136864,1,4,10,7,11,33,17.94,0.18
"3490",15,"La Coruña",2009,10,1137175,0,9,7,19,6,41,16.57,1.59
"3491",15,"La Coruña",2009,11,1137486,0,9,7,15,8,39,11.82,0.87
"3492",15,"La Coruña",2009,12,1137796,1,8,2,9,12,32,8.14,-1.24
"3493",15,"La Coruña",2010,1,1138107,0,5,6,15,8,34,7.4,-1.33
"3494",15,"La Coruña",2010,2,1138235,1,8,2,8,10,29,7.66,-1.15
"3495",15,"La Coruña",2010,3,1138363,0,8,5,11,9,33,9.64,-1.01
"3496",15,"La Coruña",2010,4,1138492,3,5,4,13,5,30,13.1,1.09
"3497",15,"La Coruña",2010,5,1138620,0,5,0,14,7,26,14.13,-0.12
"3498",15,"La Coruña",2010,6,1138748,0,10,7,9,7,33,16.6,-0.58
"3499",15,"La Coruña",2010,7,1138876,0,4,5,5,10,24,18.89,0.18
"3500",15,"La Coruña",2010,8,1139075,1,4,4,15,12,36,19.51,0.47
"3501",15,"La Coruña",2010,9,1139274,1,1,9,6,11,28,17.55,-0.21
"3502",15,"La Coruña",2010,10,1139473,2,5,5,13,12,37,14.34,-0.63
"3503",15,"La Coruña",2010,11,1139672,1,4,6,7,13,31,10.07,-0.88
"3504",15,"La Coruña",2010,12,1139871,1,3,6,9,10,29,8.37,-1
"3505",15,"La Coruña",2011,1,1140070,0,10,4,10,5,29,9.11,0.37
"3506",15,"La Coruña",2011,2,1140057,2,6,12,4,9,33,9.39,0.58
"3507",15,"La Coruña",2011,3,1140044,0,4,5,12,4,25,10.88,0.23
"3508",15,"La Coruña",2011,4,1140031,0,4,10,15,3,32,15.47,3.46
"3509",15,"La Coruña",2011,5,1140018,1,5,5,9,9,29,15.79,1.54
"3510",15,"La Coruña",2011,6,1140005,1,4,11,12,6,34,16.75,-0.43
"3511",15,"La Coruña",2011,7,1139992,1,4,5,9,7,26,17.75,-0.96
"3512",15,"La Coruña",2011,8,1140190,2,1,11,10,12,36,18.55,-0.5
"3513",15,"La Coruña",2011,9,1140387,0,0,3,15,8,26,18.55,0.79
"3514",15,"La Coruña",2011,10,1140584,1,4,3,15,12,35,16.25,1.27
"3515",15,"La Coruña",2011,11,1140782,1,2,5,15,5,28,11.79,0.84
"3516",15,"La Coruña",2011,12,1140980,1,3,8,8,6,26,9.63,0.26
"3517",15,"La Coruña",2012,1,1141177,1,4,8,15,6,34,8.69,-0.05
"3518",15,"La Coruña",2012,2,1140908,0,0,7,8,5,20,7.66,-1.14
"3519",15,"La Coruña",2012,3,1140639,1,4,12,11,5,33,12.13,1.48
"3520",15,"La Coruña",2012,4,1140370,0,1,3,16,8,28,9.41,-2.59
"3521",15,"La Coruña",2012,5,1140101,0,0,8,11,5,24,14.68,0.43
"3522",15,"La Coruña",2012,6,1139832,2,2,9,15,7,35,16.14,-1.04
"3523",15,"La Coruña",2012,7,1139563,1,4,6,10,5,26,17.42,-1.28
"3524",15,"La Coruña",2012,8,1139385,1,2,13,15,5,36,18.36,-0.68
"3525",15,"La Coruña",2012,9,1139207,0,2,1,11,6,20,17.61,-0.15
"3526",15,"La Coruña",2012,10,1139028,0,2,3,9,4,18,13.84,-1.14
"3527",15,"La Coruña",2012,11,1138850,1,5,7,8,5,26,10.15,-0.8
"3528",15,"La Coruña",2012,12,1138672,2,4,13,18,4,41,10.18,0.81
"3529",15,"La Coruña",2013,1,1138494,1,1,12,19,5,38,9.37,0.64
"3530",15,"La Coruña",2013,2,1137987,1,3,6,12,9,31,8.59,-0.22
"3531",15,"La Coruña",2013,3,1137481,0,3,5,14,9,31,10.17,-0.48
"3532",15,"La Coruña",2013,4,1136974,1,2,12,16,12,43,11.46,-0.54
"3533",15,"La Coruña",2013,5,1136467,0,4,15,10,7,36,11.92,-2.33
"3534",15,"La Coruña",2013,6,1135961,0,0,5,12,4,21,15.91,-1.27
"3535",15,"La Coruña",2013,7,1135454,0,7,11,15,27,60,21.09,2.38
"3536",15,"La Coruña",2013,8,1135100,1,3,6,8,10,28,19.96,0.92
"3537",15,"La Coruña",2013,9,1134746,2,5,8,6,3,24,19.21,1.45
"3538",15,"La Coruña",2013,10,1134392,0,2,9,5,1,17,16.1,1.13
"3539",15,"La Coruña",2013,11,1134038,0,2,14,4,12,32,11.19,0.24
"3540",15,"La Coruña",2013,12,1133684,0,2,13,13,9,37,9.27,-0.1
"3541",15,"La Coruña",2014,1,1133330,0,3,9,15,3,30,9.43,0.69
"3542",15,"La Coruña",2014,2,1132816,0,1,10,16,6,33,8.77,-0.04
"3543",15,"La Coruña",2014,3,1132301,0,6,4,15,9,34,11.23,0.58
"3544",15,"La Coruña",2014,4,1131786,1,3,8,13,6,31,13.66,1.65
"3545",15,"La Coruña",2014,5,1131272,1,5,10,15,2,33,14.09,-0.16
"3546",15,"La Coruña",2014,6,1130758,1,2,13,19,8,43,17.67,0.49
"3547",15,"La Coruña",2014,7,1130243,0,9,9,21,4,43,19.07,0.36
"3548",15,"La Coruña",2014,8,1129985,0,3,9,12,4,28,18.6,-0.45
"3549",15,"La Coruña",2014,9,1129726,1,5,5,10,5,26,19.58,1.82
"3550",15,"La Coruña",2014,10,1129468,0,8,8,14,6,36,17.43,2.45
"3551",15,"La Coruña",2014,11,1129210,3,4,12,9,14,42,11.65,0.7
"3552",15,"La Coruña",2014,12,1128951,0,4,11,12,10,37,9.14,-0.23
"3553",15,"La Coruña",2015,1,1128693,0,7,12,12,4,35,8.52,-0.21
"3554",15,"La Coruña",2015,2,1128166,0,8,11,20,6,45,7.85,-0.96
"3555",15,"La Coruña",2015,3,1127638,0,9,12,11,7,39,10.62,-0.03
"3556",15,"La Coruña",2015,4,1127111,0,6,14,15,5,40,13.89,1.88
"3557",15,"La Coruña",2015,5,1126584,0,3,7,13,6,29,15.29,1.05
"3558",15,"La Coruña",2015,6,1126056,1,2,10,11,2,26,18.36,1.17
"3559",15,"La Coruña",2015,7,1125529,0,6,10,15,5,36,19.66,0.95
"3560",15,"La Coruña",2015,8,1125293,0,4,14,8,7,33,18.76,-0.28
"3561",15,"La Coruña",2015,9,1125058,0,3,13,13,12,41,16.62,-1.14
"3562",15,"La Coruña",2015,10,1124822,0,3,15,14,6,38,15.08,0.11
"3563",15,"La Coruña",2015,11,1124586,0,2,5,9,5,21,13.62,2.67
"3564",15,"La Coruña",2015,12,1124351,1,3,13,12,4,33,12.22,2.84
"3565",15,"La Coruña",2016,1,1124115,0,3,14,10,4,31,10.01,1.28
"3566",15,"La Coruña",2016,2,1123758,0,2,13,14,6,35,9.13,0.33
"3567",15,"La Coruña",2016,3,1123401,0,3,9,11,7,30,9.43,-1.21
"3568",15,"La Coruña",2016,4,1123044,0,3,11,16,3,33,10.85,-1.16
"3569",15,"La Coruña",2016,5,1122686,0,2,10,21,5,38,14.13,-0.12
"3570",15,"La Coruña",2016,6,1122329,2,1,11,17,5,36,16.98,-0.2
"3571",15,"La Coruña",2016,7,1121972,2,5,10,13,7,37,19.94,1.23
"3572",15,"La Coruña",2016,8,1121934,0,1,11,10,3,25,20.07,1.02
"3573",15,"La Coruña",2016,9,1121897,0,1,12,10,6,29,17.75,-0.01
"3574",15,"La Coruña",2016,10,1121860,0,1,16,13,12,42,15.31,0.34
"3575",15,"La Coruña",2016,11,1121822,0,4,14,12,10,40,10.7,-0.25
"3576",15,"La Coruña",2016,12,1121784,2,2,15,14,5,38,10.65,1.27
"3577",15,"La Coruña",2017,1,1121747,0,3,15,13,3,34,7.98,-0.75
"3578",15,"La Coruña",2017,2,1121455,0,2,18,14,6,40,9.98,1.18
"3579",15,"La Coruña",2017,3,1121163,0,4,13,10,5,32,11.28,0.64
"3580",15,"La Coruña",2017,4,1120871,1,3,16,17,9,46,13.44,1.43
"3581",15,"La Coruña",2017,5,1120579,1,3,10,9,5,28,16.32,2.07
"3582",15,"La Coruña",2017,6,1120287,0,4,12,11,8,35,18.09,0.91
"3583",15,"La Coruña",2017,7,1119995,1,5,7,12,2,27,19.04,0.33
"3584",15,"La Coruña",2017,8,1120232,1,4,17,9,8,39,19.22,0.18
"3585",15,"La Coruña",2017,9,1120470,0,6,14,9,2,31,16.42,-1.34
"3586",15,"La Coruña",2017,10,1120707,0,1,15,15,10,41,16.51,1.54
"3587",15,"La Coruña",2017,11,1120944,1,2,10,12,2,27,10.67,-0.28
"3588",15,"La Coruña",2017,12,1121182,1,3,15,8,7,34,8.77,-0.6
"3589",15,"La Coruña",2018,1,1121419,1,7,15,13,9,45,9.06,0.33
"3590",15,"La Coruña",2018,2,1121242,0,3,9,12,6,30,7.21,-1.59
"3591",15,"La Coruña",2018,3,1121065,0,6,14,13,5,38,8.42,-2.23
"3592",15,"La Coruña",2018,4,1120888,1,3,14,13,5,36,11.81,-0.2
"3593",15,"La Coruña",2018,5,1120711,1,8,13,11,5,38,14.06,-0.19
"3594",15,"La Coruña",2018,6,1120534,0,5,9,12,8,34,16.95,-0.23
"3595",15,"La Coruña",2018,7,1120357,1,2,8,11,8,30,19.24,0.53
"3596",15,"La Coruña",2018,8,1120632,1,7,11,17,6,42,20.03,0.99
"3597",15,"La Coruña",2018,9,1120907,0,3,10,5,7,25,19.37,1.61
"3598",15,"La Coruña",2018,10,1121182,1,5,13,4,15,38,14.38,-0.6
"3599",15,"La Coruña",2018,11,1121458,0,2,13,5,4,24,11,0.05
"3600",15,"La Coruña",2018,12,1121733,1,0,15,9,6,31,10.94,1.56
"3601",16,"Cuenca",1999,1,201714,0,0,0,0,4,4,4.02,-0.71
"3602",16,"Cuenca",1999,2,201657,1,0,0,2,1,4,4.59,-0.94
"3603",16,"Cuenca",1999,3,201600,0,1,0,1,2,4,7.95,-0.65
"3604",16,"Cuenca",1999,4,201544,0,0,0,2,0,2,10.99,-0.45
"3605",16,"Cuenca",1999,5,201487,0,0,0,1,3,4,16.56,1
"3606",16,"Cuenca",1999,6,201430,0,2,0,0,1,3,20.32,-0.72
"3607",16,"Cuenca",1999,7,201373,0,0,0,3,3,6,24.26,0.11
"3608",16,"Cuenca",1999,8,201334,0,0,1,1,3,5,23.89,0
"3609",16,"Cuenca",1999,9,201295,0,0,0,0,1,1,17.93,-1.33
"3610",16,"Cuenca",1999,10,201256,0,0,0,1,1,2,13,-1.31
"3611",16,"Cuenca",1999,11,201218,0,1,0,0,1,2,5.42,-2.62
"3612",16,"Cuenca",1999,12,201179,0,1,0,0,3,4,4.23,-1
"3613",16,"Cuenca",2000,1,201140,0,0,1,2,2,5,2.26,-2.46
"3614",16,"Cuenca",2000,2,201099,0,0,0,4,2,6,7.88,2.35
"3615",16,"Cuenca",2000,3,201058,0,1,0,1,3,5,8.96,0.36
"3616",16,"Cuenca",2000,4,201016,0,0,0,0,2,2,8.9,-2.54
"3617",16,"Cuenca",2000,5,200975,0,0,1,0,3,4,16.14,0.57
"3618",16,"Cuenca",2000,6,200934,1,0,0,6,2,9,20.7,-0.34
"3619",16,"Cuenca",2000,7,200893,0,1,1,0,3,5,22.44,-1.71
"3620",16,"Cuenca",2000,8,200861,0,2,1,1,3,7,23.02,-0.87
"3621",16,"Cuenca",2000,9,200829,0,0,0,1,3,4,19.07,-0.19
"3622",16,"Cuenca",2000,10,200796,0,0,2,3,4,9,12.51,-1.8
"3623",16,"Cuenca",2000,11,200764,0,0,0,1,1,2,6.48,-1.55
"3624",16,"Cuenca",2000,12,200732,1,1,0,0,5,7,5.66,0.43
"3625",16,"Cuenca",2001,1,200700,0,0,0,1,0,1,5.48,0.76
"3626",16,"Cuenca",2001,2,200657,0,0,0,1,2,3,5.78,0.25
"3627",16,"Cuenca",2001,3,200614,0,0,0,2,2,4,10.76,2.15
"3628",16,"Cuenca",2001,4,200571,0,0,0,0,1,1,11.21,-0.23
"3629",16,"Cuenca",2001,5,200528,1,0,0,1,5,7,14.55,-1.02
"3630",16,"Cuenca",2001,6,200485,0,0,0,2,2,4,21.63,0.59
"3631",16,"Cuenca",2001,7,200442,0,0,0,1,3,4,22.52,-1.62
"3632",16,"Cuenca",2001,8,200310,1,0,0,4,2,7,24.14,0.26
"3633",16,"Cuenca",2001,9,200178,0,0,2,1,0,3,18.86,-0.4
"3634",16,"Cuenca",2001,10,200046,0,2,1,0,2,5,14.98,0.67
"3635",16,"Cuenca",2001,11,199914,0,0,1,0,0,1,5.86,-2.18
"3636",16,"Cuenca",2001,12,199782,0,0,1,0,5,6,2.01,-3.22
"3637",16,"Cuenca",2002,1,199650,0,0,1,0,2,3,5.25,0.53
"3638",16,"Cuenca",2002,2,199702,0,0,2,1,5,8,6.95,1.42
"3639",16,"Cuenca",2002,3,199755,0,1,0,1,2,4,8.96,0.35
"3640",16,"Cuenca",2002,4,199807,0,0,0,2,4,6,11.09,-0.35
"3641",16,"Cuenca",2002,5,199859,0,0,0,5,2,7,13.37,-2.19
"3642",16,"Cuenca",2002,6,199912,0,0,0,0,2,2,21.33,0.29
"3643",16,"Cuenca",2002,7,199964,0,1,1,2,2,6,22.86,-1.28
"3644",16,"Cuenca",2002,8,200168,0,0,0,1,6,7,21.69,-2.2
"3645",16,"Cuenca",2002,9,200372,0,0,0,1,1,2,17.87,-1.4
"3646",16,"Cuenca",2002,10,200576,0,0,0,1,4,5,13.18,-1.13
"3647",16,"Cuenca",2002,11,200780,0,0,0,0,1,1,8.35,0.32
"3648",16,"Cuenca",2002,12,200984,0,1,1,4,0,6,6.85,1.62
"3649",16,"Cuenca",2003,1,201188,0,0,0,1,5,6,3.72,-1
"3650",16,"Cuenca",2003,2,201352,0,0,0,0,1,1,4.26,-1.26
"3651",16,"Cuenca",2003,3,201516,0,0,0,2,3,5,9.42,0.81
"3652",16,"Cuenca",2003,4,201680,0,0,0,0,6,6,11.14,-0.3
"3653",16,"Cuenca",2003,5,201845,0,0,0,2,2,4,15.94,0.37
"3654",16,"Cuenca",2003,6,202009,0,0,0,1,2,3,23.17,2.13
"3655",16,"Cuenca",2003,7,202173,1,0,0,1,4,6,24.44,0.29
"3656",16,"Cuenca",2003,8,202333,0,1,0,0,6,7,24.43,0.54
"3657",16,"Cuenca",2003,9,202493,0,1,2,1,4,8,19.27,0.01
"3658",16,"Cuenca",2003,10,202652,0,0,1,1,0,2,12.57,-1.74
"3659",16,"Cuenca",2003,11,202812,0,0,0,1,4,5,8.81,0.77
"3660",16,"Cuenca",2003,12,202972,1,1,0,0,5,7,5.03,-0.19
"3661",16,"Cuenca",2004,1,203132,0,0,0,0,4,4,5.85,1.12
"3662",16,"Cuenca",2004,2,203238,0,0,0,2,2,4,6.15,0.63
"3663",16,"Cuenca",2004,3,203344,0,3,1,3,1,8,7.3,-1.31
"3664",16,"Cuenca",2004,4,203450,1,1,0,2,3,7,9.83,-1.61
"3665",16,"Cuenca",2004,5,203557,0,0,0,1,1,2,12.78,-2.78
"3666",16,"Cuenca",2004,6,203663,0,0,0,3,1,4,21.69,0.65
"3667",16,"Cuenca",2004,7,203769,0,0,1,3,5,9,23.3,-0.84
"3668",16,"Cuenca",2004,8,204105,0,1,0,1,6,8,22.97,-0.92
"3669",16,"Cuenca",2004,9,204442,0,0,0,1,4,5,20.25,0.99
"3670",16,"Cuenca",2004,10,204778,0,2,0,1,6,9,14.1,-0.2
"3671",16,"Cuenca",2004,11,205114,0,0,1,1,1,3,7.3,-0.74
"3672",16,"Cuenca",2004,12,205451,0,0,1,1,2,4,5.01,-0.21
"3673",16,"Cuenca",2005,1,205787,0,0,0,3,2,5,3.32,-1.41
"3674",16,"Cuenca",2005,2,205981,0,1,0,1,0,2,2.6,-2.93
"3675",16,"Cuenca",2005,3,206176,0,0,0,1,4,5,8.52,-0.09
"3676",16,"Cuenca",2005,4,206370,1,0,0,1,3,5,11.66,0.23
"3677",16,"Cuenca",2005,5,206564,0,1,0,0,4,5,17.23,1.67
"3678",16,"Cuenca",2005,6,206759,0,0,2,0,5,7,22.64,1.6
"3679",16,"Cuenca",2005,7,206953,0,0,1,2,4,7,24.51,0.37
"3680",16,"Cuenca",2005,8,207147,0,0,1,3,2,6,23.42,-0.46
"3681",16,"Cuenca",2005,9,207342,0,0,0,2,2,4,17.88,-1.39
"3682",16,"Cuenca",2005,10,207536,0,1,0,0,1,2,14.16,-0.15
"3683",16,"Cuenca",2005,11,207730,0,0,1,2,6,9,6.6,-1.44
"3684",16,"Cuenca",2005,12,207925,0,1,0,1,5,7,3.81,-1.42
"3685",16,"Cuenca",2006,1,208119,0,2,1,2,7,12,3.34,-1.39
"3686",16,"Cuenca",2006,2,208294,1,0,0,1,2,4,4.79,-0.74
"3687",16,"Cuenca",2006,3,208470,0,0,0,1,1,2,9.32,0.71
"3688",16,"Cuenca",2006,4,208646,0,0,0,0,2,2,12.98,1.54
"3689",16,"Cuenca",2006,5,208821,1,0,0,0,7,8,17.62,2.05
"3690",16,"Cuenca",2006,6,208996,0,1,1,2,2,6,21.12,0.08
"3691",16,"Cuenca",2006,7,209172,0,1,0,3,5,9,25.47,1.32
"3692",16,"Cuenca",2006,8,209496,0,0,0,0,3,3,22.38,-1.5
"3693",16,"Cuenca",2006,9,209820,0,0,0,1,2,3,19.54,0.28
"3694",16,"Cuenca",2006,10,210144,0,0,0,1,3,4,15.77,1.46
"3695",16,"Cuenca",2006,11,210468,0,0,1,0,0,1,10.34,2.3
"3696",16,"Cuenca",2006,12,210792,0,2,0,0,11,13,4.63,-0.6
"3697",16,"Cuenca",2007,1,211116,0,1,1,1,5,8,4.86,0.14
"3698",16,"Cuenca",2007,2,211455,0,1,0,0,1,2,7.48,1.95
"3699",16,"Cuenca",2007,3,211795,0,3,2,4,2,11,7.86,-0.74
"3700",16,"Cuenca",2007,4,212134,0,0,1,2,1,4,10.91,-0.53
"3701",16,"Cuenca",2007,5,212473,0,2,1,1,7,11,14.98,-0.58
"3702",16,"Cuenca",2007,6,212813,0,1,0,2,1,4,19.59,-1.45
"3703",16,"Cuenca",2007,7,213152,1,0,1,0,2,4,23.45,-0.69
"3704",16,"Cuenca",2007,8,213444,0,1,0,2,3,6,22.73,-1.16
"3705",16,"Cuenca",2007,9,213736,0,2,1,1,3,7,19.22,-0.04
"3706",16,"Cuenca",2007,10,214028,0,0,0,3,4,7,13.17,-1.14
"3707",16,"Cuenca",2007,11,214319,0,2,0,1,3,6,7.23,-0.81
"3708",16,"Cuenca",2007,12,214611,0,1,1,1,2,5,4.83,-0.4
"3709",16,"Cuenca",2008,1,214903,0,0,0,1,0,1,6.52,1.79
"3710",16,"Cuenca",2008,2,215001,1,1,1,1,1,5,7.41,1.88
"3711",16,"Cuenca",2008,3,215100,0,3,1,0,1,5,8.61,0
"3712",16,"Cuenca",2008,4,215198,0,0,0,3,3,6,11.72,0.28
"3713",16,"Cuenca",2008,5,215296,0,2,1,1,3,7,13.99,-1.58
"3714",16,"Cuenca",2008,6,215395,0,0,1,3,3,7,19.04,-2
"3715",16,"Cuenca",2008,7,215493,0,1,1,1,2,5,23.22,-0.92
"3716",16,"Cuenca",2008,8,215650,0,3,0,2,1,6,24.03,0.14
