"cause","sex","age","year","deaths"
"Cardiovascular",1,25,1997,2690
"Cardiovascular",1,25,1998,2617
"Cardiovascular",1,25,1999,2486
"Cardiovascular",1,25,2000,2435
"Cardiovascular",1,25,2001,2608
"Cardiovascular",1,25,2002,2637
"Cardiovascular",1,25,2003,2669
"Cardiovascular",1,25,2004,2674
"Cardiovascular",1,25,2005,2719
"Cardiovascular",1,25,2006,2819
"Cardiovascular",1,25,2007,2634
"Cardiovascular",1,25,2008,2720
"Cardiovascular",1,25,2009,2675
"Cardiovascular",1,25,2010,2731
"Cardiovascular",1,25,2011,2715
"Cardiovascular",1,25,2012,2768
"Cardiovascular",1,25,2013,2766
"Cardiovascular",1,25,2014,2877
"Cardiovascular",1,25,2015,2918
"Cardiovascular",1,25,2016,2926
"Cardiovascular",1,35,1980,10131
"Cardiovascular",1,35,1981,10045
"Cardiovascular",1,35,1982,10070
"Cardiovascular",1,35,1983,10241
"Cardiovascular",1,35,1984,10586
"Cardiovascular",1,35,1985,10757
"Cardiovascular",1,35,1986,11126
"Cardiovascular",1,35,1987,11068
"Cardiovascular",1,35,1988,10879
"Cardiovascular",1,35,1989,10671
"Cardiovascular",1,35,1990,10686
"Cardiovascular",1,35,1991,11127
"Cardiovascular",1,35,1992,11417
"Cardiovascular",1,35,1993,11557
"Cardiovascular",1,35,1994,11692
"Cardiovascular",1,35,1995,12124
"Cardiovascular",1,35,1996,11623
"Cardiovascular",1,35,1997,11677
"Cardiovascular",1,35,1998,11766
"Cardiovascular",1,35,1999,11630
"Cardiovascular",1,35,2000,11300
"Cardiovascular",1,35,2001,11329
"Cardiovascular",1,35,2002,11510
"Cardiovascular",1,35,2003,11469
"Cardiovascular",1,35,2004,10968
"Cardiovascular",1,35,2005,10828
"Cardiovascular",1,35,2006,10519
"Cardiovascular",1,35,2007,10295
"Cardiovascular",1,35,2008,9681
"Cardiovascular",1,35,2009,9552
"Cardiovascular",1,35,2010,9118
"Cardiovascular",1,35,2011,9064
"Cardiovascular",1,35,2012,8883
"Cardiovascular",1,35,2013,8823
"Cardiovascular",1,35,2014,8827
"Cardiovascular",1,35,2015,8874
"Cardiovascular",1,35,2016,9016
"Cardiovascular",1,45,1980,35339
"Cardiovascular",1,45,1981,34062
"Cardiovascular",1,45,1982,32550
"Cardiovascular",1,45,1983,31432
"Cardiovascular",1,45,1984,30240
"Cardiovascular",1,45,1985,29535
"Cardiovascular",1,45,1986,27927
"Cardiovascular",1,45,1987,27763
"Cardiovascular",1,45,1988,26938
"Cardiovascular",1,45,1989,26538
"Cardiovascular",1,45,1990,25937
"Cardiovascular",1,45,1991,26125
"Cardiovascular",1,45,1992,26943
"Cardiovascular",1,45,1993,28073
"Cardiovascular",1,45,1994,29027
"Cardiovascular",1,45,1995,29914
"Cardiovascular",1,45,1996,30171
"Cardiovascular",1,45,1997,30517
"Cardiovascular",1,45,1998,30249
"Cardiovascular",1,45,1999,29943
"Cardiovascular",1,45,2000,30830
"Cardiovascular",1,45,2001,31122
"Cardiovascular",1,45,2002,32212
"Cardiovascular",1,45,2003,32572
"Cardiovascular",1,45,2004,32386
"Cardiovascular",1,45,2005,32930
"Cardiovascular",1,45,2006,32956
"Cardiovascular",1,45,2007,32373
"Cardiovascular",1,45,2008,32107
"Cardiovascular",1,45,2009,31865
"Cardiovascular",1,45,2010,31359
"Cardiovascular",1,45,2011,30906
"Cardiovascular",1,45,2012,30016
"Cardiovascular",1,45,2013,30023
"Cardiovascular",1,45,2014,29363
"Cardiovascular",1,45,2015,28792
"Cardiovascular",1,45,2016,28909
"Cardiovascular",1,55,1980,87331
"Cardiovascular",1,55,1981,85426
"Cardiovascular",1,55,1982,83371
"Cardiovascular",1,55,1983,82560
"Cardiovascular",1,55,1984,80575
"Cardiovascular",1,55,1985,78700
"Cardiovascular",1,55,1986,75365
"Cardiovascular",1,55,1987,71693
"Cardiovascular",1,55,1988,69581
"Cardiovascular",1,55,1989,65163
"Cardiovascular",1,55,1990,61977
"Cardiovascular",1,55,1991,60047
"Cardiovascular",1,55,1992,58055
"Cardiovascular",1,55,1993,57751
"Cardiovascular",1,55,1994,55772
"Cardiovascular",1,55,1995,54978
"Cardiovascular",1,55,1996,54375
"Cardiovascular",1,55,1997,53353
"Cardiovascular",1,55,1998,52636
"Cardiovascular",1,55,1999,51749
"Cardiovascular",1,55,2000,51687
"Cardiovascular",1,55,2001,50624
"Cardiovascular",1,55,2002,52346
"Cardiovascular",1,55,2003,53124
"Cardiovascular",1,55,2004,52365
"Cardiovascular",1,55,2005,53865
"Cardiovascular",1,55,2006,54369
"Cardiovascular",1,55,2007,54976
"Cardiovascular",1,55,2008,55457
"Cardiovascular",1,55,2009,56300
"Cardiovascular",1,55,2010,57234
"Cardiovascular",1,55,2011,58670
"Cardiovascular",1,55,2012,59951
"Cardiovascular",1,55,2013,61510
"Cardiovascular",1,55,2014,63019
"Cardiovascular",1,55,2015,64671
"Cardiovascular",1,55,2016,66260
"Cardiovascular",1,65,1980,142399
"Cardiovascular",1,65,1981,139455
"Cardiovascular",1,65,1982,138839
"Cardiovascular",1,65,1983,138834
"Cardiovascular",1,65,1984,135583
"Cardiovascular",1,65,1985,135508
"Cardiovascular",1,65,1986,132652
"Cardiovascular",1,65,1987,130508
"Cardiovascular",1,65,1988,129681
"Cardiovascular",1,65,1989,122576
"Cardiovascular",1,65,1990,119594
"Cardiovascular",1,65,1991,118494
"Cardiovascular",1,65,1992,115883
"Cardiovascular",1,65,1993,117213
"Cardiovascular",1,65,1994,114177
"Cardiovascular",1,65,1995,112368
"Cardiovascular",1,65,1996,108540
"Cardiovascular",1,65,1997,104931
"Cardiovascular",1,65,1998,101007
"Cardiovascular",1,65,1999,97254
"Cardiovascular",1,65,2000,92900
"Cardiovascular",1,65,2001,88161
"Cardiovascular",1,65,2002,85642
"Cardiovascular",1,65,2003,81860
"Cardiovascular",1,65,2004,76507
"Cardiovascular",1,65,2005,74112
"Cardiovascular",1,65,2006,71458
"Cardiovascular",1,65,2007,69711
"Cardiovascular",1,65,2008,70554
"Cardiovascular",1,65,2009,70305
"Cardiovascular",1,65,2010,69976
"Cardiovascular",1,65,2011,70726
"Cardiovascular",1,65,2012,73693
"Cardiovascular",1,65,2013,78057
"Cardiovascular",1,65,2014,81116
"Cardiovascular",1,65,2015,85464
"Cardiovascular",1,65,2016,89803
"Cardiovascular",1,75,1980,144397
"Cardiovascular",1,75,1981,142472
"Cardiovascular",1,75,1982,141546
"Cardiovascular",1,75,1983,145015
"Cardiovascular",1,75,1984,144122
"Cardiovascular",1,75,1985,145843
"Cardiovascular",1,75,1986,144599
"Cardiovascular",1,75,1987,144470
"Cardiovascular",1,75,1988,146923
"Cardiovascular",1,75,1989,142239
"Cardiovascular",1,75,1990,140901
"Cardiovascular",1,75,1991,140450
"Cardiovascular",1,75,1992,139882
"Cardiovascular",1,75,1993,145113
"Cardiovascular",1,75,1994,143011
"Cardiovascular",1,75,1995,144995
"Cardiovascular",1,75,1996,146023
"Cardiovascular",1,75,1997,145554
"Cardiovascular",1,75,1998,145468
"Cardiovascular",1,75,1999,146030
"Cardiovascular",1,75,2000,143269
"Cardiovascular",1,75,2001,141277
"Cardiovascular",1,75,2002,139253
"Cardiovascular",1,75,2003,136305
"Cardiovascular",1,75,2004,128995
"Cardiovascular",1,75,2005,125483
"Cardiovascular",1,75,2006,118800
"Cardiovascular",1,75,2007,113376
"Cardiovascular",1,75,2008,110652
"Cardiovascular",1,75,2009,105664
"Cardiovascular",1,75,2010,104008
"Cardiovascular",1,75,2011,102530
"Cardiovascular",1,75,2012,100803
"Cardiovascular",1,75,2013,102628
"Cardiovascular",1,75,2014,102894
"Cardiovascular",1,75,2015,105678
"Cardiovascular",1,75,2016,105205
"Cardiovascular",1,85,1980,81537
"Cardiovascular",1,85,1981,80112
"Cardiovascular",1,85,1982,79293
"Cardiovascular",1,85,1983,81646
"Cardiovascular",1,85,1984,81292
"Cardiovascular",1,85,1985,81940
"Cardiovascular",1,85,1986,80935
"Cardiovascular",1,85,1987,81746
"Cardiovascular",1,85,1988,83882
"Cardiovascular",1,85,1989,81062
"Cardiovascular",1,85,1990,80978
"Cardiovascular",1,85,1991,82691
"Cardiovascular",1,85,1992,84340
"Cardiovascular",1,85,1993,89858
"Cardiovascular",1,85,1994,90768
"Cardiovascular",1,85,1995,93357
"Cardiovascular",1,85,1996,95562
"Cardiovascular",1,85,1997,97139
"Cardiovascular",1,85,1998,97680
"Cardiovascular",1,85,1999,102911
"Cardiovascular",1,85,2000,103931
"Cardiovascular",1,85,2001,103383
"Cardiovascular",1,85,2002,106449
"Cardiovascular",1,85,2003,106179
"Cardiovascular",1,85,2004,103104
"Cardiovascular",1,85,2005,106414
"Cardiovascular",1,85,2006,104133
"Cardiovascular",1,85,2007,105018
"Cardiovascular",1,85,2008,107624
"Cardiovascular",1,85,2009,106826
"Cardiovascular",1,85,2010,109694
"Cardiovascular",1,85,2011,110846
"Cardiovascular",1,85,2012,114163
"Cardiovascular",1,85,2013,117702
"Cardiovascular",1,85,2014,119324
"Cardiovascular",1,85,2015,124627
"Cardiovascular",1,85,2016,124993
"Cardiovascular",2,0,1980,639
"Cardiovascular",2,0,1981,646
"Cardiovascular",2,0,1982,585
"Cardiovascular",2,0,1983,684
"Cardiovascular",2,0,1984,712
"Cardiovascular",2,0,1985,661
"Cardiovascular",2,0,1986,694
"Cardiovascular",2,0,1987,667
"Cardiovascular",2,0,1988,681
"Cardiovascular",2,0,1989,574
"Cardiovascular",2,0,1990,622
"Cardiovascular",2,0,1991,602
"Cardiovascular",2,0,1992,581
"Cardiovascular",2,0,1993,584
"Cardiovascular",2,0,1994,593
"Cardiovascular",2,0,1995,591
"Cardiovascular",2,0,1996,569
"Cardiovascular",2,0,1997,543
"Cardiovascular",2,0,1998,595
"Cardiovascular",2,0,1999,414
"Cardiovascular",2,0,2000,414
"Cardiovascular",2,0,2001,432
"Cardiovascular",2,0,2002,413
"Cardiovascular",2,0,2003,379
"Cardiovascular",2,0,2004,384
"Cardiovascular",2,0,2005,328
"Cardiovascular",2,0,2006,347
"Cardiovascular",2,0,2007,398
"Cardiovascular",2,0,2008,394
"Cardiovascular",2,0,2009,357
"Cardiovascular",2,0,2010,318
"Cardiovascular",2,0,2011,329
"Cardiovascular",2,0,2012,318
"Cardiovascular",2,0,2013,291
"Cardiovascular",2,0,2014,284
"Cardiovascular",2,0,2015,291
"Cardiovascular",2,0,2016,305
"Cardiovascular",2,5,1980,229
"Cardiovascular",2,5,1981,201
"Cardiovascular",2,5,1982,252
"Cardiovascular",2,5,1983,210
"Cardiovascular",2,5,1984,228
"Cardiovascular",2,5,1985,228
"Cardiovascular",2,5,1986,194
"Cardiovascular",2,5,1987,192
"Cardiovascular",2,5,1988,179
"Cardiovascular",2,5,1989,195
"Cardiovascular",2,5,1990,191
"Cardiovascular",2,5,1991,184
"Cardiovascular",2,5,1992,156
"Cardiovascular",2,5,1993,196
"Cardiovascular",2,5,1994,199
"Cardiovascular",2,5,1995,167
"Cardiovascular",2,5,1996,205
"Cardiovascular",2,5,1997,189
"Cardiovascular",2,5,1998,183
"Cardiovascular",2,5,1999,156
"Cardiovascular",2,5,2000,162
"Cardiovascular",2,5,2001,181
"Cardiovascular",2,5,2002,166
"Cardiovascular",2,5,2003,145
"Cardiovascular",2,5,2004,168
"Cardiovascular",2,5,2005,169
"Cardiovascular",2,5,2006,158
"Cardiovascular",2,5,2007,159
"Cardiovascular",2,5,2008,153
"Cardiovascular",2,5,2009,143
"Cardiovascular",2,5,2010,127
"Cardiovascular",2,5,2011,157
"Cardiovascular",2,5,2012,131
"Cardiovascular",2,5,2013,129
"Cardiovascular",2,5,2014,132
"Cardiovascular",2,5,2015,145
"Cardiovascular",2,5,2016,128
"Cardiovascular",2,15,1980,710
"Cardiovascular",2,15,1981,611
"Cardiovascular",2,15,1982,682
"Cardiovascular",2,15,1983,632
"Cardiovascular",2,15,1984,634
"Cardiovascular",2,15,1985,619
"Cardiovascular",2,15,1986,587
"Cardiovascular",2,15,1987,555
"Cardiovascular",2,15,1988,554
"Cardiovascular",2,15,1989,518
"Cardiovascular",2,15,1990,483
"Cardiovascular",2,15,1991,508
"Cardiovascular",2,15,1992,470
"Cardiovascular",2,15,1993,514
"Cardiovascular",2,15,1994,498
"Cardiovascular",2,15,1995,519
"Cardiovascular",2,15,1996,473
"Cardiovascular",2,15,1997,564
"Cardiovascular",2,15,1998,508
"Cardiovascular",2,15,1999,533
"Cardiovascular",2,15,2000,547
"Cardiovascular",2,15,2001,494
"Cardiovascular",2,15,2002,452
"Cardiovascular",2,15,2003,584
"Cardiovascular",2,15,2004,482
"Cardiovascular",2,15,2005,498
"Cardiovascular",2,15,2006,521
"Cardiovascular",2,15,2007,513
"Cardiovascular",2,15,2008,475
"Cardiovascular",2,15,2009,478
"Cardiovascular",2,15,2010,437
"Cardiovascular",2,15,2011,442
"Cardiovascular",2,15,2012,432
"Cardiovascular",2,15,2013,424
"Cardiovascular",2,15,2014,457
"Cardiovascular",2,15,2015,445
"Cardiovascular",2,15,2016,427
"Cardiovascular",2,25,1980,1629
"Cardiovascular",2,25,1981,1661
"Cardiovascular",2,25,1982,1658
"Cardiovascular",2,25,1983,1565
"Cardiovascular",2,25,1984,1609
"Cardiovascular",2,25,1985,1629
"Cardiovascular",2,25,1986,1779
"Cardiovascular",2,25,1987,1814
"Cardiovascular",2,25,1988,1708
"Cardiovascular",2,25,1989,1687
"Cardiovascular",2,25,1990,1697
"Cardiovascular",2,25,1991,1732
"Cardiovascular",2,25,1992,1704
"Cardiovascular",2,25,1993,1711
"Cardiovascular",2,25,1994,1820
"Cardiovascular",2,25,1995,1643
"Cardiovascular",2,25,1996,1658
"Cardiovascular",2,25,1997,1654
"Cardiovascular",2,25,1998,1634
"Cardiovascular",2,25,1999,1480
"Cardiovascular",2,25,2000,1490
"Cardiovascular",2,25,2001,1554
"Cardiovascular",2,25,2002,1488
"Cardiovascular",2,25,2003,1559
"Cardiovascular",2,25,2004,1469
"Cardiovascular",2,25,2005,1454
"Cardiovascular",2,25,2006,1394
"Cardiovascular",2,25,2007,1436
"Cardiovascular",2,25,2008,1476
"Cardiovascular",2,25,2009,1419
"Cardiovascular",2,25,2010,1421
"Cardiovascular",2,25,2011,1494
"Cardiovascular",2,25,2012,1420
"Cardiovascular",2,25,2013,1438
"Cardiovascular",2,25,2014,1461
"Cardiovascular",2,25,2015,1637
"Cardiovascular",2,25,2016,1585
"Cardiovascular",2,35,1980,4174
"Cardiovascular",2,35,1981,4181
"Cardiovascular",2,35,1982,4135
"Cardiovascular",2,35,1983,4117
"Cardiovascular",2,35,1984,4214
"Cardiovascular",2,35,1985,4334
"Cardiovascular",2,35,1986,4344
"Cardiovascular",2,35,1987,4353
"Cardiovascular",2,35,1988,4386
"Cardiovascular",2,35,1989,4327
"Cardiovascular",2,35,1990,4288
"Cardiovascular",2,35,1991,4696
"Cardiovascular",2,35,1992,4828
"Cardiovascular",2,35,1993,5116
"Cardiovascular",2,35,1994,5256
"Cardiovascular",2,35,1995,5349
"Cardiovascular",2,35,1996,5373
"Cardiovascular",2,35,1997,5398
"Cardiovascular",2,35,1998,5548
"Cardiovascular",2,35,1999,5651
"Cardiovascular",2,35,2000,5643
"Cardiovascular",2,35,2001,5642
"Cardiovascular",2,35,2002,5757
"Cardiovascular",2,35,2003,5803
"Cardiovascular",2,35,2004,5483
"Cardiovascular",2,35,2005,5356
"Cardiovascular",2,35,2006,5179
"Cardiovascular",2,35,2007,4894
"Cardiovascular",2,35,2008,4860
"Cardiovascular",2,35,2009,4647
"Cardiovascular",2,35,2010,4522
"Cardiovascular",2,35,2011,4487
"Cardiovascular",2,35,2012,4458
"Cardiovascular",2,35,2013,4397
"Cardiovascular",2,35,2014,4519
"Cardiovascular",2,35,2015,4527
"Cardiovascular",2,35,2016,4614
"Cardiovascular",2,45,1980,13436
"Cardiovascular",2,45,1981,13026
"Cardiovascular",2,45,1982,12409
"Cardiovascular",2,45,1983,12224
"Cardiovascular",2,45,1984,11648
"Cardiovascular",2,45,1985,11433
"Cardiovascular",2,45,1986,11314
"Cardiovascular",2,45,1987,11190
"Cardiovascular",2,45,1988,11055
"Cardiovascular",2,45,1989,10602
"Cardiovascular",2,45,1990,10608
"Cardiovascular",2,45,1991,10648
"Cardiovascular",2,45,1992,11000
"Cardiovascular",2,45,1993,11500
"Cardiovascular",2,45,1994,11810
"Cardiovascular",2,45,1995,12099
"Cardiovascular",2,45,1996,12807
"Cardiovascular",2,45,1997,12624
"Cardiovascular",2,45,1998,12693
"Cardiovascular",2,45,1999,12947
"Cardiovascular",2,45,2000,13268
"Cardiovascular",2,45,2001,13782
"Cardiovascular",2,45,2002,14119
"Cardiovascular",2,45,2003,14262
"Cardiovascular",2,45,2004,14326
"Cardiovascular",2,45,2005,14618
"Cardiovascular",2,45,2006,14618
"Cardiovascular",2,45,2007,14477
"Cardiovascular",2,45,2008,14889
"Cardiovascular",2,45,2009,14396
"Cardiovascular",2,45,2010,14424
"Cardiovascular",2,45,2011,14041
"Cardiovascular",2,45,2012,13969
"Cardiovascular",2,45,2013,13828
"Cardiovascular",2,45,2014,13931
"Cardiovascular",2,45,2015,13940
"Cardiovascular",2,45,2016,13869
"Cardiovascular",2,55,1980,39793
"Cardiovascular",2,55,1981,39583
"Cardiovascular",2,55,1982,38478
"Cardiovascular",2,55,1983,38814
"Cardiovascular",2,55,1984,37922
"Cardiovascular",2,55,1985,36926
"Cardiovascular",2,55,1986,36052
"Cardiovascular",2,55,1987,34996
"Cardiovascular",2,55,1988,34174
"Cardiovascular",2,55,1989,31631
"Cardiovascular",2,55,1990,30421
"Cardiovascular",2,55,1991,29343
"Cardiovascular",2,55,1992,28643
"Cardiovascular",2,55,1993,28520
"Cardiovascular",2,55,1994,27582
"Cardiovascular",2,55,1995,27557
"Cardiovascular",2,55,1996,27135
"Cardiovascular",2,55,1997,26778
"Cardiovascular",2,55,1998,26659
"Cardiovascular",2,55,1999,26529
"Cardiovascular",2,55,2000,26311
"Cardiovascular",2,55,2001,26163
"Cardiovascular",2,55,2002,26679
"Cardiovascular",2,55,2003,26942
"Cardiovascular",2,55,2004,26242
"Cardiovascular",2,55,2005,26672
"Cardiovascular",2,55,2006,26885
"Cardiovascular",2,55,2007,26407
"Cardiovascular",2,55,2008,27133
"Cardiovascular",2,55,2009,26978
"Cardiovascular",2,55,2010,27339
"Cardiovascular",2,55,2011,28270
"Cardiovascular",2,55,2012,28588
"Cardiovascular",2,55,2013,28897
"Cardiovascular",2,55,2014,30093
"Cardiovascular",2,55,2015,31480
"Cardiovascular",2,55,2016,32109
"Cardiovascular",2,65,1980,94557
"Cardiovascular",2,65,1981,92163
"Cardiovascular",2,65,1982,91722
"Cardiovascular",2,65,1983,91733
"Cardiovascular",2,65,1984,91076
"Cardiovascular",2,65,1985,89998
"Cardiovascular",2,65,1986,89077
"Cardiovascular",2,65,1987,88175
"Cardiovascular",2,65,1988,86730
"Cardiovascular",2,65,1989,81930
"Cardiovascular",2,65,1990,80124
"Cardiovascular",2,65,1991,78782
"Cardiovascular",2,65,1992,77856
"Cardiovascular",2,65,1993,78569
"Cardiovascular",2,65,1994,76491
"Cardiovascular",2,65,1995,75803
"Cardiovascular",2,65,1996,73687
"Cardiovascular",2,65,1997,71443
"Cardiovascular",2,65,1998,69844
"Cardiovascular",2,65,1999,66866
"Cardiovascular",2,65,2000,64082
"Cardiovascular",2,65,2001,61089
"Cardiovascular",2,65,2002,59126
"Cardiovascular",2,65,2003,56104
"Cardiovascular",2,65,2004,52981
"Cardiovascular",2,65,2005,50967
"Cardiovascular",2,65,2006,48197
"Cardiovascular",2,65,2007,46464
"Cardiovascular",2,65,2008,46336
"Cardiovascular",2,65,2009,45375
"Cardiovascular",2,65,2010,45107
"Cardiovascular",2,65,2011,45156
"Cardiovascular",2,65,2012,46358
"Cardiovascular",2,65,2013,48538
"Cardiovascular",2,65,2014,50081
"Cardiovascular",2,65,2015,53215
"Cardiovascular",2,65,2016,55397
"Cardiovascular",2,75,1980,167463
"Cardiovascular",2,75,1981,162122
"Cardiovascular",2,75,1982,163488
"Cardiovascular",2,75,1983,165350
"Cardiovascular",2,75,1984,164792
"Cardiovascular",2,75,1985,165192
"Cardiovascular",2,75,1986,164463
"Cardiovascular",2,75,1987,164280
"Cardiovascular",2,75,1988,166327
"Cardiovascular",2,75,1989,160866
"Cardiovascular",2,75,1990,156970
"Cardiovascular",2,75,1991,155867
"Cardiovascular",2,75,1992,154490
"Cardiovascular",2,75,1993,159095
"Cardiovascular",2,75,1994,157218
"Cardiovascular",2,75,1995,158091
"Cardiovascular",2,75,1996,158283
"Cardiovascular",2,75,1997,156351
"Cardiovascular",2,75,1998,155817
"Cardiovascular",2,75,1999,157639
"Cardiovascular",2,75,2000,154094
"Cardiovascular",2,75,2001,151901
"Cardiovascular",2,75,2002,149415
"Cardiovascular",2,75,2003,144214
"Cardiovascular",2,75,2004,136207
"Cardiovascular",2,75,2005,132007
"Cardiovascular",2,75,2006,122970
"Cardiovascular",2,75,2007,116562
"Cardiovascular",2,75,2008,112692
"Cardiovascular",2,75,2009,105796
"Cardiovascular",2,75,2010,101994
"Cardiovascular",2,75,2011,99321
"Cardiovascular",2,75,2012,96517
"Cardiovascular",2,75,2013,95640
"Cardiovascular",2,75,2014,94491
"Cardiovascular",2,75,2015,96582
"Cardiovascular",2,75,2016,95120
"Cardiovascular",2,85,1980,164491
"Cardiovascular",2,85,1981,166244
"Cardiovascular",2,85,1982,167879
"Cardiovascular",2,85,1983,175880
"Cardiovascular",2,85,1984,177808
"Cardiovascular",2,85,1985,184036
"Cardiovascular",2,85,1986,186169
"Cardiovascular",2,85,1987,189715
"Cardiovascular",2,85,1988,195001
"Cardiovascular",2,85,1989,190720
"Cardiovascular",2,85,1990,190025
"Cardiovascular",2,85,1991,194407
"Cardiovascular",2,85,1992,196906
"Cardiovascular",2,85,1993,212010
"Cardiovascular",2,85,1994,214175
"Cardiovascular",2,85,1995,221273
"Cardiovascular",2,85,1996,223422
"Cardiovascular",2,85,1997,225159
"Cardiovascular",2,85,1998,228236
"Cardiovascular",2,85,1999,238571
"Cardiovascular",2,85,2000,237603
"Cardiovascular",2,85,2001,235696
"Cardiovascular",2,85,2002,234083
"Cardiovascular",2,85,2003,231403
"Cardiovascular",2,85,2004,219573
"Cardiovascular",2,85,2005,220826
"Cardiovascular",2,85,2006,210849
"Cardiovascular",2,85,2007,208986
"Cardiovascular",2,85,2008,209731
"Cardiovascular",2,85,2009,200462
"Cardiovascular",2,85,2010,203154
"Cardiovascular",2,85,2011,202891
"Cardiovascular",2,85,2012,203567
"Cardiovascular",2,85,2013,204496
"Cardiovascular",2,85,2014,203560
"Cardiovascular",2,85,2015,211922
"Cardiovascular",2,85,2016,208678
"Chronic respiratory diseases",1,0,1980,421
"Chronic respiratory diseases",1,0,1981,426
"Chronic respiratory diseases",1,0,1982,418
"Chronic respiratory diseases",1,0,1983,422
"Chronic respiratory diseases",1,0,1984,380
"Chronic respiratory diseases",1,0,1985,383
"Chronic respiratory diseases",1,0,1986,435
"Chronic respiratory diseases",1,0,1987,356
"Chronic respiratory diseases",1,0,1988,355
"Chronic respiratory diseases",1,0,1989,340
"Chronic respiratory diseases",1,0,1990,367
"Chronic respiratory diseases",1,0,1991,337
"Chronic respiratory diseases",1,0,1992,319
"Chronic respiratory diseases",1,0,1993,335
"Chronic respiratory diseases",1,0,1994,298
"Chronic respiratory diseases",1,0,1995,253
"Chronic respiratory diseases",1,0,1996,254
"Chronic respiratory diseases",1,0,1997,275
"Chronic respiratory diseases",1,0,1998,281
"Chronic respiratory diseases",1,0,1999,247
"Chronic respiratory diseases",1,0,2000,252
"Chronic respiratory diseases",1,0,2001,282
"Chronic respiratory diseases",1,0,2002,278
"Chronic respiratory diseases",1,0,2003,269
"Chronic respiratory diseases",1,0,2004,250
"Chronic respiratory diseases",1,0,2005,298
"Chronic respiratory diseases",1,0,2006,299
"Chronic respiratory diseases",1,0,2007,306
"Chronic respiratory diseases",1,0,2008,266
"Chronic respiratory diseases",1,0,2009,263
"Chronic respiratory diseases",1,0,2010,300
"Chronic respiratory diseases",1,0,2011,284
"Chronic respiratory diseases",1,0,2012,238
"Chronic respiratory diseases",1,0,2013,258
"Chronic respiratory diseases",1,0,2014,251
"Chronic respiratory diseases",1,0,2015,254
"Chronic respiratory diseases",1,0,2016,280
"Chronic respiratory diseases",1,5,1980,96
"Chronic respiratory diseases",1,5,1981,112
"Chronic respiratory diseases",1,5,1982,87
"Chronic respiratory diseases",1,5,1983,97
"Chronic respiratory diseases",1,5,1984,105
"Chronic respiratory diseases",1,5,1985,105
"Chronic respiratory diseases",1,5,1986,106
"Chronic respiratory diseases",1,5,1987,128
"Chronic respiratory diseases",1,5,1988,109
"Chronic respiratory diseases",1,5,1989,129
"Chronic respiratory diseases",1,5,1990,121
"Chronic respiratory diseases",1,5,1991,135
"Chronic respiratory diseases",1,5,1992,114
"Chronic respiratory diseases",1,5,1993,136
"Chronic respiratory diseases",1,5,1994,130
"Chronic respiratory diseases",1,5,1995,130
"Chronic respiratory diseases",1,5,1996,137
"Chronic respiratory diseases",1,5,1997,114
"Chronic respiratory diseases",1,5,1998,139
"Chronic respiratory diseases",1,5,1999,134
"Chronic respiratory diseases",1,5,2000,126
"Chronic respiratory diseases",1,5,2001,106
"Chronic respiratory diseases",1,5,2002,122
"Chronic respiratory diseases",1,5,2003,120
"Chronic respiratory diseases",1,5,2004,114
"Chronic respiratory diseases",1,5,2005,101
"Chronic respiratory diseases",1,5,2006,123
"Chronic respiratory diseases",1,5,2007,119
"Chronic respiratory diseases",1,5,2008,107
"Chronic respiratory diseases",1,5,2009,124
"Chronic respiratory diseases",1,5,2010,128
"Chronic respiratory diseases",1,5,2011,128
"Chronic respiratory diseases",1,5,2012,102
"Chronic respiratory diseases",1,5,2013,131
"Chronic respiratory diseases",1,5,2014,128
"Chronic respiratory diseases",1,5,2015,141
"Chronic respiratory diseases",1,5,2016,118
"Chronic respiratory diseases",1,15,1980,226
"Chronic respiratory diseases",1,15,1981,204
