Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Not defined for this file
0500000US24017,24017,"Charles County, Maryland",146551,103313,102818,495,43238,0
0500000US24019,24019,"Dorchester County, Maryland",32618,14280,0,14280,18338,0
0500000US24021,24021,"Frederick County, Maryland",233385,174554,157002,17552,58831,0
0500000US24023,24023,"Garrett County, Maryland",30097,4846,0,4846,25251,0
0500000US24025,24025,"Harford County, Maryland",244826,201352,201352,0,43474,0
0500000US24027,24027,"Howard County, Maryland",287085,260525,256804,3721,26560,0
0500000US24029,24029,"Kent County, Maryland",20197,5537,0,5537,14660,0
0500000US24031,24031,"Montgomery County, Maryland",971777,948612,943992,4620,23165,0
0500000US24033,24033,"Prince George's County, Maryland",863420,846439,846439,0,16981,0
0500000US24035,24035,"Queen Anne's County, Maryland",47798,21754,12315,9439,26044,0
0500000US24037,24037,"St. Mary's County, Maryland",105151,52136,40344,11792,53015,0
0500000US24039,24039,"Somerset County, Maryland",26470,14349,239,14110,12121,0
0500000US24041,24041,"Talbot County, Maryland",37782,17132,0,17132,20650,0
0500000US24043,24043,"Washington County, Maryland",147430,103953,101406,2547,43477,0
0500000US24045,24045,"Wicomico County, Maryland",98733,73254,73254,0,25479,0
0500000US24047,24047,"Worcester County, Maryland",51454,33174,0,33174,18280,0
0500000US24510,24510,"Baltimore city, Maryland",620961(r42352),620961,620961,0,0,0
0500000US25001,25001,"Barnstable County, Massachusetts",215888,199733,196581,3152,16155,0
0500000US25003,25003,"Berkshire County, Massachusetts",131219,89762,59124,30638,41457,0
0500000US25005,25005,"Bristol County, Massachusetts",548285,494365,494365,0,53920,0
0500000US25007,25007,"Dukes County, Massachusetts",16535,10082,0,10082,6453,0
0500000US25009,25009,"Essex County, Massachusetts",743159,711619,711619,0,31540,0
0500000US25011,25011,"Franklin County, Massachusetts",71372,32523,0,32523,38849,0
0500000US25013,25013,"Hampden County, Massachusetts",463490,423765,423765,0,39725,0
0500000US25015,25015,"Hampshire County, Massachusetts",158080,114697,107824,6873,43383,0
0500000US25017,25017,"Middlesex County, Massachusetts",1503085,1457576,1457576,0,45509,0
0500000US25019,25019,"Nantucket County, Massachusetts",10172,8250,0,8250,1922,0
0500000US25021,25021,"Norfolk County, Massachusetts",670850(r45073),662529,662529,0,8321,0
0500000US25023,25023,"Plymouth County, Massachusetts",494919,443904,443904,0,51015,0
0500000US25025,25025,"Suffolk County, Massachusetts",722023(r45082),721488,721488,0,535,0
0500000US25027,25027,"Worcester County, Massachusetts",798552,651696,633925,17771,146856,0
0500000US26001,26001,"Alcona County, Michigan",10942,118,0,118,10824,0
0500000US26003,26003,"Alger County, Michigan",9601,2972,0,2972,6629,0
0500000US26005,26005,"Allegan County, Michigan",111408,39586,9558,30028,71822,0
0500000US26007,26007,"Alpena County, Michigan",29598,14258,0,14258,15340,0
0500000US26009,26009,"Antrim County, Michigan",23580,0,0,0,23580,0
0500000US26011,26011,"Arenac County, Michigan",15899,0,0,0,15899,0
0500000US26013,26013,"Baraga County, Michigan",8860,0,0,0,8860,0
0500000US26015,26015,"Barry County, Michigan",59173,13534,0,13534,45639,0
0500000US26017,26017,"Bay County, Michigan",107771,75104,75104,0,32667,0
0500000US26019,26019,"Benzie County, Michigan",17525,0,0,0,17525,0
0500000US26021,26021,"Berrien County, Michigan",156813,105289,89824,15465,51524,0
0500000US26023,26023,"Branch County, Michigan",45248,16876,0,16876,28372,0
0500000US26025,26025,"Calhoun County, Michigan",136146,93972,77325,16647,42174,0
0500000US26027,26027,"Cass County, Michigan",52293,15070,8988,6082,37223,0
0500000US26029,26029,"Charlevoix County, Michigan",25949,7680,0,7680,18269,0
0500000US26031,26031,"Cheboygan County, Michigan",26152,4517,0,4517,21635,0
0500000US26033,26033,"Chippewa County, Michigan",38520,19669,0,19669,18851,0
0500000US26035,26035,"Clare County, Michigan",30926,9079,0,9079,21847,0
0500000US26037,26037,"Clinton County, Michigan",75382,35485,27060,8425,39897,0
0500000US26039,26039,"Crawford County, Michigan",14074,3858,0,3858,10216,0
0500000US26041,26041,"Delta County, Michigan",37069,20850,0,20850,16219,0
0500000US26043,26043,"Dickinson County, Michigan",26168,17594,0,17594,8574,0
0500000US26045,26045,"Eaton County, Michigan",107759,66841,48751,18090,40918,0
0500000US26047,26047,"Emmet County, Michigan",32694,8210,0,8210,24484,0
0500000US26049,26049,"Genesee County, Michigan",425790,354448,351608,2840,71342,0
0500000US26051,26051,"Gladwin County, Michigan",25692,2934,0,2934,22758,0
0500000US26053,26053,"Gogebic County, Michigan",16427,5229,0,5229,11198,0
0500000US26055,26055,"Grand Traverse County, Michigan",86986,45212,0,45212,41774,0
0500000US26057,26057,"Gratiot County, Michigan",42476,16924,0,16924,25552,0
0500000US26059,26059,"Hillsdale County, Michigan",46688,14414,0,14414,32274,0
0500000US26061,26061,"Houghton County, Michigan",36628,22777,0,22777,13851,0
0500000US26063,26063,"Huron County, Michigan",33118,3490,0,3490,29628,0
0500000US26065,26065,"Ingham County, Michigan",280895,243799,237482,6317,37096,0
0500000US26067,26067,"Ionia County, Michigan",63905,25218,0,25218,38687,0
0500000US26069,26069,"Iosco County, Michigan",25887,10638,0,10638,15249,0
0500000US26071,26071,"Iron County, Michigan",11817,3208,0,3208,8609,0
0500000US26073,26073,"Isabella County, Michigan",70311,37554,0,37554,32757,0
0500000US26075,26075,"Jackson County, Michigan",160248,93227,90057,3170,67021,0
0500000US26077,26077,"Kalamazoo County, Michigan",250331,206405,206405,0,43926,0
0500000US26079,26079,"Kalkaska County, Michigan",17153,2668,0,2668,14485,0
0500000US26081,26081,"Kent County, Michigan",602622,508159,493736,14423,94463,0
0500000US26083,26083,"Keweenaw County, Michigan",2156,0,0,0,2156,0
0500000US26085,26085,"Lake County, Michigan",11539,0,0,0,11539,0
0500000US26087,26087,"Lapeer County, Michigan",88319,20006,71,19935,68313,0
0500000US26089,26089,"Leelanau County, Michigan",21708,1897,0,1897,19811,0
0500000US26091,26091,"Lenawee County, Michigan",99892,48126,0,48126,51766,0
0500000US26093,26093,"Livingston County, Michigan",180967,114181,110387,3794,66786,0
0500000US26095,26095,"Luce County, Michigan",6631,3225,0,3225,3406,0
0500000US26097,26097,"Mackinac County, Michigan",11113,2531,0,2531,8582,0
0500000US26099,26099,"Macomb County, Michigan",840978,817386,811250,6136,23592,0
0500000US26101,26101,"Manistee County, Michigan",24733,9606,0,9606,15127,0
0500000US26103,26103,"Marquette County, Michigan",67077,39247,0,39247,27830,0
0500000US26105,26105,"Mason County, Michigan",28705,10710,0,10710,17995,0
0500000US26107,26107,"Mecosta County, Michigan",42798,14241,0,14241,28557,0
0500000US26109,26109,"Menominee County, Michigan",24029,8570,0,8570,15459,0
0500000US26111,26111,"Midland County, Michigan",83629,47852,47852,0,35777,0
0500000US26113,26113,"Missaukee County, Michigan",14849,0,0,0,14849,0
0500000US26115,26115,"Monroe County, Michigan",152021,94928,88967,5961,57093,0
0500000US26117,26117,"Montcalm County, Michigan",63342,9743,0,9743,53599,0
0500000US26119,26119,"Montmorency County, Michigan",9765,0,0,0,9765,0
0500000US26121,26121,"Muskegon County, Michigan",172188,132043,121605,10438,40145,0
0500000US26123,26123,"Newaygo County, Michigan",48460,7831,0,7831,40629,0
0500000US26125,26125,"Oakland County, Michigan",1202362,1144809,1133560,11249,57553,0
0500000US26127,26127,"Oceana County, Michigan",26570,2686,0,2686,23884,0
0500000US26129,26129,"Ogemaw County, Michigan",21699,0,0,0,21699,0
0500000US26131,26131,"Ontonagon County, Michigan",6780,0,0,0,6780,0
0500000US26133,26133,"Osceola County, Michigan",23528,0,0,0,23528,0
0500000US26135,26135,"Oscoda County, Michigan",8640,0,0,0,8640,0
0500000US26137,26137,"Otsego County, Michigan",24164,8298,0,8298,15866,0
0500000US26139,26139,"Ottawa County, Michigan",263801,210208,206257,3951,53593,0
0500000US26141,26141,"Presque Isle County, Michigan",13376,2560,0,2560,10816,0
0500000US26143,26143,"Roscommon County, Michigan",24449,8300,0,8300,16149,0
0500000US26145,26145,"Saginaw County, Michigan",200169,137880,132908,4972,62289,0
0500000US26147,26147,"St. Clair County, Michigan",163040,100032,100028,4,63008,0
0500000US26149,26149,"St. Joseph County, Michigan",61295,27934,0,27934,33361,0
0500000US26151,26151,"Sanilac County, Michigan",43114,4226,1451,2775,38888,0
0500000US26153,26153,"Schoolcraft County, Michigan",8485,3482,0,3482,5003,0
0500000US26155,26155,"Shiawassee County, Michigan",70648,31809,239,31570,38839,0
0500000US26157,26157,"Tuscola County, Michigan",55729,8827,0,8827,46902,0
0500000US26159,26159,"Van Buren County, Michigan",76258,22222,4366,17856,54036,0
0500000US26161,26161,"Washtenaw County, Michigan",344791,288085,277404,10681,56706,0
0500000US26163,26163,"Wayne County, Michigan",1820584(r45185),1807920,1807920,0,12664,0
0500000US26165,26165,"Wexford County, Michigan",32735,11690,0,11690,21045,0
0500000US27001,27001,"Aitkin County, Minnesota",16202,0,0,0,16202,0
0500000US27003,27003,"Anoka County, Minnesota",330844,286178,279966,6212,44666,0
0500000US27005,27005,"Becker County, Minnesota",32504,7973,0,7973,24531,0
0500000US27007,27007,"Beltrami County, Minnesota",44442,14626,0,14626,29816,0
0500000US27009,27009,"Benton County, Minnesota",38451,23066,23066,0,15385,0
0500000US27011,27011,"Big Stone County, Minnesota",5269,0,0,0,5269,0
0500000US27013,27013,"Blue Earth County, Minnesota",64013,46798,44240,2558,17215,0
0500000US27015,27015,"Brown County, Minnesota",25893,16846,0,16846,9047,0
0500000US27017,27017,"Carlton County, Minnesota",35386,15865,0,15865,19521,0
0500000US27019,27019,"Carver County, Minnesota",91042,73901,55482,18419,17141,0
0500000US27021,27021,"Cass County, Minnesota",28567,0,0,0,28567,0
0500000US27023,27023,"Chippewa County, Minnesota",12441,6178,0,6178,6263,0
0500000US27025,27025,"Chisago County, Minnesota",53887,23932,0,23932,29955,0
0500000US27027,27027,"Clay County, Minnesota",58999,42527,42527,0,16472,0
0500000US27029,27029,"Clearwater County, Minnesota",8695,0,0,0,8695,0
0500000US27031,27031,"Cook County, Minnesota",5176,0,0,0,5176,0
0500000US27033,27033,"Cottonwood County, Minnesota",11687,4409,0,4409,7278,0
0500000US27035,27035,"Crow Wing County, Minnesota",62500,23290,0,23290,39210,0
0500000US27037,27037,"Dakota County, Minnesota",398552,378900,355604,23296,19652,0
0500000US27039,27039,"Dodge County, Minnesota",20087,9689,0,9689,10398,0
0500000US27041,27041,"Douglas County, Minnesota",36009,16983,0,16983,19026,0
0500000US27043,27043,"Faribault County, Minnesota",14553,3257,0,3257,11296,0
0500000US27045,27045,"Fillmore County, Minnesota",20866,1402,0,1402,19464,0
0500000US27047,27047,"Freeborn County, Minnesota",31255,17868,0,17868,13387,0
0500000US27049,27049,"Goodhue County, Minnesota",46183,24457,0,24457,21726,0
0500000US27051,27051,"Grant County, Minnesota",6018,0,0,0,6018,0
0500000US27053,27053,"Hennepin County, Minnesota",1152425,1126784,1126203,581,25641,0
0500000US27055,27055,"Houston County, Minnesota",19027,8107,5358,2749,10920,0
0500000US27057,27057,"Hubbard County, Minnesota",20428,3398,0,3398,17030,0
0500000US27059,27059,"Isanti County, Minnesota",37816,14270,0,14270,23546,0
0500000US27061,27061,"Itasca County, Minnesota",45058,9285,0,9285,35773,0
0500000US27063,27063,"Jackson County, Minnesota",10266,3169,0,3169,7097,0
0500000US27065,27065,"Kanabec County, Minnesota",16239,3670,0,3670,12569,0
0500000US27067,27067,"Kandiyohi County, Minnesota",42239,23432,0,23432,18807,0
0500000US27069,27069,"Kittson County, Minnesota",4552,0,0,0,4552,0
0500000US27071,27071,"Koochiching County, Minnesota",13311,7055,0,7055,6256,0
0500000US27073,27073,"Lac qui Parle County, Minnesota",7259,0,0,0,7259,0
0500000US27075,27075,"Lake County, Minnesota",10866,3588,0,3588,7278,0
0500000US27077,27077,"Lake of the Woods County, Minnesota",4045,0,0,0,4045,0
0500000US27079,27079,"Le Sueur County, Minnesota",27703,10483,0,10483,17220,0
0500000US27081,27081,"Lincoln County, Minnesota",5896,0,0,0,5896,0
0500000US27083,27083,"Lyon County, Minnesota",25857,13464,0,13464,12393,0
0500000US27085,27085,"McLeod County, Minnesota",36651,19588,0,19588,17063,0
0500000US27087,27087,"Mahnomen County, Minnesota",5413,0,0,0,5413,0
0500000US27089,27089,"Marshall County, Minnesota",9439,0,0,0,9439,0
0500000US27091,27091,"Martin County, Minnesota",20840,9578,0,9578,11262,0
0500000US27093,27093,"Meeker County, Minnesota",23300,8034,0,8034,15266,0
0500000US27095,27095,"Mille Lacs County, Minnesota",26097,7614,0,7614,18483,0
0500000US27097,27097,"Morrison County, Minnesota",33198,9024,0,9024,24174,0
0500000US27099,27099,"Mower County, Minnesota",39163,25103,0,25103,14060,0
0500000US27101,27101,"Murray County, Minnesota",8725,0,0,0,8725,0
0500000US27103,27103,"Nicollet County, Minnesota",32727,24358,13344,11014,8369,0
0500000US27105,27105,"Nobles County, Minnesota",21378,12616,0,12616,8762,0
0500000US27107,27107,"Norman County, Minnesota",6852,0,0,0,6852,0
0500000US27109,27109,"Olmsted County, Minnesota",144248,120313,107677,12636,23935,0
0500000US27111,27111,"Otter Tail County, Minnesota",57303,15134,0,15134,42169,0
0500000US27113,27113,"Pennington County, Minnesota",13930,8883,0,8883,5047,0
0500000US27115,27115,"Pine County, Minnesota",29750,3183,0,3183,26567,0
0500000US27117,27117,"Pipestone County, Minnesota",9596,4098,0,4098,5498,0
0500000US27119,27119,"Polk County, Minnesota",31600,16282,8318,7964,15318,0
0500000US27121,27121,"Pope County, Minnesota",10995,0,0,0,10995,0
0500000US27123,27123,"Ramsey County, Minnesota",508640,507688,507688,0,952,0
0500000US27125,27125,"Red Lake County, Minnesota",4089,0,0,0,4089,0
0500000US27127,27127,"Redwood County, Minnesota",16059,4958,0,4958,11101,0
0500000US27129,27129,"Renville County, Minnesota",15730,0,0,0,15730,0
0500000US27131,27131,"Rice County, Minnesota",64142,47507,0,47507,16635,0
0500000US27133,27133,"Rock County, Minnesota",9687,4620,0,4620,5067,0
0500000US27135,27135,"Roseau County, Minnesota",15629,2763,0,2763,12866,0
0500000US27137,27137,"St. Louis County, Minnesota",200226,125913,93333,32580,74313,0
0500000US27139,27139,"Scott County, Minnesota",129928,107529,87904,19625,22399,0
0500000US27141,27141,"Sherburne County, Minnesota",88499,49389,25837,23552,39110,0
0500000US27143,27143,"Sibley County, Minnesota",15226,0,0,0,15226,0
0500000US27145,27145,"Stearns County, Minnesota",150642,95005,80743,14262,55637,0
0500000US27147,27147,"Steele County, Minnesota",36576,25394,0,25394,11182,0
0500000US27149,27149,"Stevens County, Minnesota",9726,5123,0,5123,4603,0
0500000US27151,27151,"Swift County, Minnesota",9783,3191,0,3191,6592,0
0500000US27153,27153,"Todd County, Minnesota",24895,5380,0,5380,19515,0
0500000US27155,27155,"Traverse County, Minnesota",3558,0,0,0,3558,0
0500000US27157,27157,"Wabasha County, Minnesota",21676,7686,0,7686,13990,0
0500000US27159,27159,"Wadena County, Minnesota",13843,4570,0,4570,9273,0
0500000US27161,27161,"Waseca County, Minnesota",19136,9537,0,9537,9599,0
0500000US27163,27163,"Washington County, Minnesota",238136,203682,184560,19122,34454,0
0500000US27165,27165,"Watonwan County, Minnesota",11211,4585,0,4585,6626,0
0500000US27167,27167,"Wilkin County, Minnesota",6576,3279,0,3279,3297,0
0500000US27169,27169,"Winona County, Minnesota",51461,33689,0,33689,17772,0
0500000US27171,27171,"Wright County, Minnesota",124700,84163,34182,49981,40537,0
0500000US27173,27173,"Yellow Medicine County, Minnesota",10438,2002,0,2002,8436,0
0500000US28001,28001,"Adams County, Mississippi",32297,20274,0,20274,12023,0
0500000US28003,28003,"Alcorn County, Mississippi",37057,12469,0,12469,24588,0
0500000US28005,28005,"Amite County, Mississippi",13131,0,0,0,13131,0
0500000US28007,28007,"Attala County, Mississippi",19564,6983,0,6983,12581,0
0500000US28009,28009,"Benton County, Mississippi",8729,0,0,0,8729,0
0500000US28011,28011,"Bolivar County, Mississippi",34145,15722,0,15722,18423,0
0500000US28013,28013,"Calhoun County, Mississippi",14962,0,0,0,14962,0
0500000US28015,28015,"Carroll County, Mississippi",10597,0,0,0,10597,0
0500000US28017,28017,"Chickasaw County, Mississippi",17392,2557,0,2557,14835,0
0500000US28019,28019,"Choctaw County, Mississippi",8547,0,0,0,8547,0
0500000US28021,28021,"Claiborne County, Mississippi",9604,0,0,0,9604,0
0500000US28023,28023,"Clarke County, Mississippi",16732,0,0,0,16732,0
0500000US28025,28025,"Clay County, Mississippi",20634,9173,0,9173,11461,0
0500000US28027,28027,"Coahoma County, Mississippi",26151,17783,0,17783,8368,0
0500000US28029,28029,"Copiah County, Mississippi",29449,10137,0,10137,19312,0
0500000US28031,28031,"Covington County, Mississippi",19568,0,0,0,19568,0
0500000US28033,28033,"DeSoto County, Mississippi",161252,128310,128310,0,32942,0
0500000US28035,28035,"Forrest County, Mississippi",74934,52727,52727,0,22207,0
0500000US28037,28037,"Franklin County, Mississippi",8118,0,0,0,8118,0
0500000US28039,28039,"George County, Mississippi",22578,2636,0,2636,19942,0
0500000US28041,28041,"Greene County, Mississippi",14400,0,0,0,14400,0
0500000US28043,28043,"Grenada County, Mississippi",21906,10481,0,10481,11425,0
0500000US28045,28045,"Hancock County, Mississippi",43929,25233,17378,7855,18696,0
0500000US28047,28047,"Harrison County, Mississippi",187105,144361,144361,0,42744,0
0500000US28049,28049,"Hinds County, Mississippi",245285,207814,204636,3178,37471,0
0500000US28051,28051,"Holmes County, Mississippi",19198,2525,0,2525,16673,0
0500000US28053,28053,"Humphreys County, Mississippi",9375,4702,0,4702,4673,0
0500000US28055,28055,"Issaquena County, Mississippi",1406,0,0,0,1406,0
0500000US28057,28057,"Itawamba County, Mississippi",23401,3217,0,3217,20184,0
0500000US28059,28059,"Jackson County, Mississippi",139668,101594,97637,3957,38074,0
0500000US28061,28061,"Jasper County, Mississippi",17062,0,0,0,17062,0
0500000US28063,28063,"Jefferson County, Mississippi",7726,0,0,0,7726,0
0500000US28065,28065,"Jefferson Davis County, Mississippi",12487,0,0,0,12487,0
0500000US28067,28067,"Jones County, Mississippi",67761,26131,0,26131,41630,0
0500000US28069,28069,"Kemper County, Mississippi",10456,0,0,0,10456,0
0500000US28071,28071,"Lafayette County, Mississippi",47351,25768,0,25768,21583,0
0500000US28073,28073,"Lamar County, Mississippi",55658,27631,27631,0,28027,0
0500000US28075,28075,"Lauderdale County, Mississippi",80261,41531,0,41531,38730,0
0500000US28077,28077,"Lawrence County, Mississippi",12929,0,0,0,12929,0
0500000US28079,28079,"Leake County, Mississippi",23805,4478,0,4478,19327,0
0500000US28081,28081,"Lee County, Mississippi",82910,45298,0,45298,37612,0
0500000US28083,28083,"Leflore County, Mississippi",32317,26603,0,26603,5714,0
0500000US28085,28085,"Lincoln County, Mississippi",34869,10635,0,10635,24234,0
0500000US28087,28087,"Lowndes County, Mississippi",59779,34314,0,34314,25465,0
0500000US28089,28089,"Madison County, Mississippi",95203,68564,53243,15321,26639,0
0500000US28091,28091,"Marion County, Mississippi",27088,7294,0,7294,19794,0
0500000US28093,28093,"Marshall County, Mississippi",37144,6160,0,6160,30984,0
0500000US28095,28095,"Monroe County, Mississippi",36989,11232,0,11232,25757,0
