Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Filler
0500000US42111,42111,"Somerset County, Pennsylvania",80023,20187,6929,13258,59836,0
0500000US42113,42113,"Sullivan County, Pennsylvania",6556,0,0,0,6556,0
0500000US42115,42115,"Susquehanna County, Pennsylvania",42238,7799,5128,2671,34439,0
0500000US42117,42117,"Tioga County, Pennsylvania",41373,6497,0,6497,34876,0
0500000US42119,42119,"Union County, Pennsylvania",41624,23264,0,23264,18360,0
0500000US42121,42121,"Venango County, Pennsylvania",57565,26378,0,26378,31187,0
0500000US42123,42123,"Warren County, Pennsylvania",43863,19759,0,19759,24104,0
0500000US42125,42125,"Washington County, Pennsylvania",202897,128462,122235,6227,74435,0
0500000US42127,42127,"Wayne County, Pennsylvania",47722,7727,1593,6134,39995,0
0500000US42129,42129,"Westmoreland County, Pennsylvania",369993,274045,257007,17038,95948,0
0500000US42131,42131,"Wyoming County, Pennsylvania",28080,4227,1185,3042,23853,0
0500000US42133,42133,"York County, Pennsylvania",381751,272315,221995,50320,109436,0
0500000US44001,44001,"Bristol County, Rhode Island",50648,50449,50449,0,199,0
0500000US44003,44003,"Kent County, Rhode Island",167090,155745,155745,0,11345,0
0500000US44005,44005,"Newport County, Rhode Island",85433,76032,76032,0,9401,0
0500000US44007,44007,"Providence County, Rhode Island",621602,584342,584342,0,37260,0
0500000US44009,44009,"Washington County, Rhode Island",123546,86578,61551,25027,36968,0
0500000US45001,45001,"Abbeville County, South Carolina",26167,6128,0,6128,20039,0
0500000US45003,45003,"Aiken County, South Carolina",142552,87293,84756,2537,55259,0
0500000US45005,45005,"Allendale County, South Carolina",11211,6695,0,6695,4516,0
0500000US45007,45007,"Anderson County, South Carolina",165740,96571,80394,16177,69169,0
0500000US45009,45009,"Bamberg County, South Carolina",16658,7638,0,7638,9020,0
0500000US45011,45011,"Barnwell County, South Carolina",23478,3413,0,3413,20065,0
0500000US45013,45013,"Beaufort County, South Carolina",120937,86763,0,86763,34174,0
0500000US45015,45015,"Berkeley County, South Carolina",142651,94082,84959,9123,48569,0
0500000US45017,45017,"Calhoun County, South Carolina",15185,0,0,0,15185,0
0500000US45019,45019,"Charleston County, South Carolina",309969,268158,268158,0,41811,0
0500000US45021,45021,"Cherokee County, South Carolina",52537,20666,363,20303,31871,0
0500000US45023,45023,"Chester County, South Carolina",34068,11242,0,11242,22826,0
0500000US45025,45025,"Chesterfield County, South Carolina",42768,11650,0,11650,31118,0
0500000US45027,45027,"Clarendon County, South Carolina",32502,4774,0,4774,27728,0
0500000US45029,45029,"Colleton County, South Carolina",38264,10064,0,10064,28200,0
0500000US45031,45031,"Darlington County, South Carolina",67394,30040,3067,26973,37354,0
0500000US45033,45033,"Dillon County, South Carolina",30722,10555,0,10555,20167,0
0500000US45035,45035,"Dorchester County, South Carolina",96413,70293,70293,0,26120,0
0500000US45037,45037,"Edgefield County, South Carolina",24595,5067,825,4242,19528,0
0500000US45039,45039,"Fairfield County, South Carolina",23454,5825,0,5825,17629,0
0500000US45041,45041,"Florence County, South Carolina",125761,72975,64247,8728,52786,0
0500000US45043,45043,"Georgetown County, South Carolina",55797,30544,5233,25311,25253,0
0500000US45045,45045,"Greenville County, South Carolina",379616,314840,314672,168,64776,0
0500000US45047,45047,"Greenwood County, South Carolina",66271,37924,0,37924,28347,0
0500000US45049,45049,"Hampton County, South Carolina",21386,7667,0,7667,13719,0
0500000US45051,45051,"Horry County, South Carolina",196629,118587,117751,836,78042,0
0500000US45053,45053,"Jasper County, South Carolina",20678,3585,0,3585,17093,0
0500000US45055,45055,"Kershaw County, South Carolina",52647,19608,2479,17129,33039,0
0500000US45057,45057,"Lancaster County, South Carolina",61351,23553,0,23553,37798,0
0500000US45059,45059,"Laurens County, South Carolina",69567,24127,1564,22563,45440,0
0500000US45061,45061,"Lee County, South Carolina",20119,3777,0,3777,16342,0
0500000US45063,45063,"Lexington County, South Carolina",216014,143219,138516,4703,72795,0
0500000US45065,45065,"McCormick County, South Carolina",9958,0,0,0,9958,0
0500000US45067,45067,"Marion County, South Carolina",35466,14503,0,14503,20963,0
0500000US45069,45069,"Marlboro County, South Carolina",28818,15206,0,15206,13612,0
0500000US45071,45071,"Newberry County, South Carolina",36108,12120,0,12120,23988,0
0500000US45073,45073,"Oconee County, South Carolina",66215,19215,0,19215,47000,0
0500000US45075,45075,"Orangeburg County, South Carolina",91582,30418,0,30418,61164,0
0500000US45077,45077,"Pickens County, South Carolina",110757,64563,40819,23744,46194,0
0500000US45079,45079,"Richland County, South Carolina",320677,279542,279542,0,41135,0
0500000US45081,45081,"Saluda County, South Carolina",19181,3320,0,3320,15861,0
0500000US45083,45083,"Spartanburg County, South Carolina",253791,164801,157707,7094,88990,0
0500000US45085,45085,"Sumter County, South Carolina",104646,64320,64320,0,40326,0
0500000US45087,45087,"Union County, South Carolina",29881,10790,0,10790,19091,0
0500000US45089,45089,"Williamsburg County, South Carolina",37217,5706,0,5706,31511,0
0500000US45091,45091,"York County, South Carolina",164614,105297,94156,11141,59317,0
0500000US46003,46003,"Aurora County, South Dakota",3058,0,0,0,3058,0
0500000US46005,46005,"Beadle County, South Dakota",17023,11916,0,11916,5107,0
0500000US46007,46007,"Bennett County, South Dakota",3574,0,0,0,3574,0
0500000US46009,46009,"Bon Homme County, South Dakota",7260,0,0,0,7260,0
0500000US46011,46011,"Brookings County, South Dakota",28220,18563,0,18563,9657,0
0500000US46013,46013,"Brown County, South Dakota",35460,24872,0,24872,10588,0
0500000US46015,46015,"Brule County, South Dakota",5364,0,0,0,5364,0
0500000US46017,46017,"Buffalo County, South Dakota",2032,0,0,0,2032,0
0500000US46019,46019,"Butte County, South Dakota",9094,4476,0,4476,4618,0
0500000US46021,46021,"Campbell County, South Dakota",1782,0,0,0,1782,0
0500000US46023,46023,"Charles Mix County, South Dakota",9350,0,0,0,9350,0
0500000US46025,46025,"Clark County, South Dakota",4143,0,0,0,4143,0
0500000US46027,46027,"Clay County, South Dakota",13537,10184,0,10184,3353,0
0500000US46029,46029,"Codington County, South Dakota",25897,19434,0,19434,6463,0
0500000US46031,46031,"Corson County, South Dakota",4181,0,0,0,4181,0
0500000US46033,46033,"Custer County, South Dakota",7275,0,0,0,7275,0
0500000US46035,46035,"Davison County, South Dakota",18741,14525,0,14525,4216,0
0500000US46037,46037,"Day County, South Dakota",6267,0,0,0,6267,0
0500000US46039,46039,"Deuel County, South Dakota",4498,0,0,0,4498,0
0500000US46041,46041,"Dewey County, South Dakota",5972,0,0,0,5972,0
0500000US46043,46043,"Douglas County, South Dakota",3458,0,0,0,3458,0
0500000US46045,46045,"Edmunds County, South Dakota",4367,0,0,0,4367,0
0500000US46047,46047,"Fall River County, South Dakota",7453,4000,0,4000,3453,0
0500000US46049,46049,"Faulk County, South Dakota",2640,0,0,0,2640,0
0500000US46051,46051,"Grant County, South Dakota",7847,3460,0,3460,4387,0
0500000US46053,46053,"Gregory County, South Dakota",4792,0,0,0,4792,0
0500000US46055,46055,"Haakon County, South Dakota",2196,0,0,0,2196,0
0500000US46057,46057,"Hamlin County, South Dakota",5540,0,0,0,5540,0
0500000US46059,46059,"Hand County, South Dakota",3741,0,0,0,3741,0
0500000US46061,46061,"Hanson County, South Dakota",3139,0,0,0,3139,0
0500000US46063,46063,"Harding County, South Dakota",1353,0,0,0,1353,0
0500000US46065,46065,"Hughes County, South Dakota",16481,12235,0,12235,4246,0
0500000US46067,46067,"Hutchinson County, South Dakota",8075,0,0,0,8075,0
0500000US46069,46069,"Hyde County, South Dakota",1671,0,0,0,1671,0
0500000US46071,46071,"Jackson County, South Dakota",2930,0,0,0,2930,0
0500000US46073,46073,"Jerauld County, South Dakota",2295,0,0,0,2295,0
0500000US46075,46075,"Jones County, South Dakota",1193,0,0,0,1193,0
0500000US46077,46077,"Kingsbury County, South Dakota",5815,0,0,0,5815,0
0500000US46079,46079,"Lake County, South Dakota",11276,6097,0,6097,5179,0
0500000US46081,46081,"Lawrence County, South Dakota",21802,14290,0,14290,7512,0
0500000US46083,46083,"Lincoln County, South Dakota",24131,9437,6627,2810,14694,0
0500000US46085,46085,"Lyman County, South Dakota",3895,0,0,0,3895,0
0500000US46087,46087,"McCook County, South Dakota",5832,0,0,0,5832,0
0500000US46089,46089,"McPherson County, South Dakota",2904,0,0,0,2904,0
0500000US46091,46091,"Marshall County, South Dakota",4576,0,0,0,4576,0
0500000US46093,46093,"Meade County, South Dakota",24253,13199,2333,10866,11054,0
0500000US46095,46095,"Mellette County, South Dakota",2083,0,0,0,2083,0
0500000US46097,46097,"Miner County, South Dakota",2884,0,0,0,2884,0
0500000US46099,46099,"Minnehaha County, South Dakota",148281,125683,117642,8041,22598,0
0500000US46101,46101,"Moody County, South Dakota",6595,0,0,0,6595,0
0500000US46103,46103,"Pennington County, South Dakota",88565,67903,64447,3456,20662,0
0500000US46105,46105,"Perkins County, South Dakota",3363,0,0,0,3363,0
0500000US46107,46107,"Potter County, South Dakota",2693,0,0,0,2693,0
0500000US46109,46109,"Roberts County, South Dakota",10016,0,0,0,10016,0
0500000US46111,46111,"Sanborn County, South Dakota",2675,0,0,0,2675,0
0500000US46113,46113,"Shannon County, South Dakota",12466,3005,0,3005,9461,0
0500000US46115,46115,"Spink County, South Dakota",7454,2946,0,2946,4508,0
0500000US46117,46117,"Stanley County, South Dakota",2772,1747,0,1747,1025,0
0500000US46119,46119,"Sully County, South Dakota",1556,0,0,0,1556,0
0500000US46121,46121,"Todd County, South Dakota",9050,0,0,0,9050,0
0500000US46123,46123,"Tripp County, South Dakota",6430,3156,0,3156,3274,0
0500000US46125,46125,"Turner County, South Dakota",8849,0,0,0,8849,0
0500000US46127,46127,"Union County, South Dakota",12584,3535,3535,0,9049,0
0500000US46129,46129,"Walworth County, South Dakota",5974,3580,0,3580,2394,0
0500000US46135,46135,"Yankton County, South Dakota",21652,13184,0,13184,8468,0
0500000US46137,46137,"Ziebach County, South Dakota",2519,0,0,0,2519,0
0500000US47001,47001,"Anderson County, Tennessee",71330,41724,11,41713,29606,0
0500000US47003,47003,"Bedford County, Tennessee",37586,15362,0,15362,22224,0
0500000US47005,47005,"Benton County, Tennessee",16537,3724,0,3724,12813,0
0500000US47007,47007,"Bledsoe County, Tennessee",12367,0,0,0,12367,0
0500000US47009,47009,"Blount County, Tennessee",105823,66916,66916,0,38907,0
0500000US47011,47011,"Bradley County, Tennessee",87965,58192,58192,0,29773,0
0500000US47013,47013,"Campbell County, Tennessee",39854,17311,0,17311,22543,0
0500000US47015,47015,"Cannon County, Tennessee",12826,0,0,0,12826,0
0500000US47017,47017,"Carroll County, Tennessee",29475,5017,0,5017,24458,0
0500000US47019,47019,"Carter County, Tennessee",56742,33903,33903,0,22839,0
0500000US47021,47021,"Cheatham County, Tennessee",35912,2529,0,2529,33383,0
0500000US47023,47023,"Chester County, Tennessee",15540,5428,0,5428,10112,0
0500000US47025,47025,"Claiborne County, Tennessee",29862,8890,0,8890,20972,0
0500000US47027,47027,"Clay County, Tennessee",7976,0,0,0,7976,0
0500000US47029,47029,"Cocke County, Tennessee",33565,11070,0,11070,22495,0
0500000US47031,47031,"Coffee County, Tennessee",48014,25082,0,25082,22932,0
0500000US47033,47033,"Crockett County, Tennessee",14532,0,0,0,14532,0
0500000US47035,47035,"Cumberland County, Tennessee",46802,14353,0,14353,32449,0
0500000US47037,47037,"Davidson County, Tennessee",569891,544798,544798,0,25093,0
0500000US47039,47039,"Decatur County, Tennessee",11731,0,0,0,11731,0
0500000US47041,47041,"DeKalb County, Tennessee",17423,3559,0,3559,13864,0
0500000US47043,47043,"Dickson County, Tennessee",43156,13552,0,13552,29604,0
0500000US47045,47045,"Dyer County, Tennessee",37279,21079,0,21079,16200,0
0500000US47047,47047,"Fayette County, Tennessee",28806,0,0,0,28806,0
0500000US47049,47049,"Fentress County, Tennessee",16625,0,0,0,16625,0
0500000US47051,47051,"Franklin County, Tennessee",39270,11593,0,11593,27677,0
0500000US47053,47053,"Gibson County, Tennessee",48152,24469,0,24469,23683,0
0500000US47055,47055,"Giles County, Tennessee",29447,7900,0,7900,21547,0
0500000US47057,47057,"Grainger County, Tennessee",20659,0,0,0,20659,0
0500000US47059,47059,"Greene County, Tennessee",62909,19635,0,19635,43274,0
0500000US47061,47061,"Grundy County, Tennessee",14332,0,0,0,14332,0
0500000US47063,47063,"Hamblen County, Tennessee",58128,43346,43346,0,14782,0
0500000US47065,47065,"Hamilton County, Tennessee",307896,277759,277759,0,30137,0
0500000US47067,47067,"Hancock County, Tennessee",6786,0,0,0,6786,0
0500000US47069,47069,"Hardeman County, Tennessee",28105,10375,0,10375,17730,0
0500000US47071,47071,"Hardin County, Tennessee",25578,7883,0,7883,17695,0
0500000US47073,47073,"Hawkins County, Tennessee",53563,20612,15468,5144,32951,0
0500000US47075,47075,"Haywood County, Tennessee",19797,10199,0,10199,9598,0
0500000US47077,47077,"Henderson County, Tennessee",25522,6003,0,6003,19519,0
0500000US47079,47079,"Henry County, Tennessee",31115,10251,0,10251,20864,0
0500000US47081,47081,"Hickman County, Tennessee",22295,0,0,0,22295,0
0500000US47083,47083,"Houston County, Tennessee",8088,0,0,0,8088,0
0500000US47085,47085,"Humphreys County, Tennessee",17929,3683,0,3683,14246,0
0500000US47087,47087,"Jackson County, Tennessee",10984,0,0,0,10984,0
0500000US47089,47089,"Jefferson County, Tennessee",44294,11058,11022,36,33236,0
0500000US47091,47091,"Johnson County, Tennessee",17499,2934,0,2934,14565,0
0500000US47093,47093,"Knox County, Tennessee",382032,331983,331983,0,50049,0
0500000US47095,47095,"Lake County, Tennessee",7954,0,0,0,7954,0
0500000US47097,47097,"Lauderdale County, Tennessee",27101,10932,0,10932,16169,0
0500000US47099,47099,"Lawrence County, Tennessee",39926,10157,0,10157,29769,0
0500000US47101,47101,"Lewis County, Tennessee",11367,3502,0,3502,7865,0
0500000US47103,47103,"Lincoln County, Tennessee",31340,6678,0,6678,24662,0
0500000US47105,47105,"Loudon County, Tennessee",39086,19524,12664,6860,19562,0
0500000US47107,47107,"McMinn County, Tennessee",49015,20312,0,20312,28703,0
0500000US47109,47109,"McNairy County, Tennessee",24653,4032,0,4032,20621,0
0500000US47111,47111,"Macon County, Tennessee",20386,3613,0,3613,16773,0
0500000US47113,47113,"Madison County, Tennessee",91837,65763,65086,677,26074,0
0500000US47115,47115,"Marion County, Tennessee",27776,5707,0,5707,22069,0
0500000US47117,47117,"Marshall County, Tennessee",26767,9743,0,9743,17024,0
0500000US47119,47119,"Maury County, Tennessee",69498,39363,0,39363,30135,0
0500000US47121,47121,"Meigs County, Tennessee",11086,0,0,0,11086,0
0500000US47123,47123,"Monroe County, Tennessee",38961,9014,0,9014,29947,0
0500000US47125,47125,"Montgomery County, Tennessee",134768,100494,100494,0,34274,0
0500000US47127,47127,"Moore County, Tennessee",5740,0,0,0,5740,0
0500000US47129,47129,"Morgan County, Tennessee",19757,3459,0,3459,16298,0
0500000US47131,47131,"Obion County, Tennessee",32450,13310,0,13310,19140,0
0500000US47133,47133,"Overton County, Tennessee",20118,3174,0,3174,16944,0
0500000US47135,47135,"Perry County, Tennessee",7631,0,0,0,7631,0
0500000US47137,47137,"Pickett County, Tennessee",4945,0,0,0,4945,0
0500000US47139,47139,"Polk County, Tennessee",16050,0,0,0,16050,0
0500000US47141,47141,"Putnam County, Tennessee",62315,37589,0,37589,24726,0
0500000US47143,47143,"Rhea County, Tennessee",28400,9050,0,9050,19350,0
0500000US47145,47145,"Roane County, Tennessee",51910,26418,0,26418,25492,0
0500000US47147,47147,"Robertson County, Tennessee",54433,22746,19390,3356,31687,0
0500000US47149,47149,"Rutherford County, Tennessee",182023,136163,136163,0,45860,0
0500000US47151,47151,"Scott County, Tennessee",21127,3074,0,3074,18053,0
0500000US47153,47153,"Sequatchie County, Tennessee",11370,10,10,0,11360,0
0500000US47155,47155,"Sevier County, Tennessee",71170,24984,8256,16728,46186,0
0500000US47157,47157,"Shelby County, Tennessee",897472,868248,868248,0,29224,0
0500000US47159,47159,"Smith County, Tennessee",17712,3639,0,3639,14073,0
0500000US47161,47161,"Stewart County, Tennessee",12370,0,0,0,12370,0
0500000US47163,47163,"Sullivan County, Tennessee",153048,112398,112398,0,40650,0
0500000US47165,47165,"Sumner County, Tennessee",130449,90262,77912,12350,40187,0
0500000US47167,47167,"Tipton County, Tennessee",51271,17368,0,17368,33903,0
0500000US47169,47169,"Trousdale County, Tennessee",7259,0,0,0,7259,0
0500000US47171,47171,"Unicoi County, Tennessee",17667,9723,951,8772,7944,0
0500000US47173,47173,"Union County, Tennessee",17808,0,0,0,17808,0
0500000US47175,47175,"Van Buren County, Tennessee",5508,0,0,0,5508,0
0500000US47177,47177,"Warren County, Tennessee",38276,14469,0,14469,23807,0
0500000US47179,47179,"Washington County, Tennessee",107198,72225,72225,0,34973,0
0500000US47181,47181,"Wayne County, Tennessee",16842,0,0,0,16842,0
0500000US47183,47183,"Weakley County, Tennessee",34895,9975,0,9975,24920,0
0500000US47185,47185,"White County, Tennessee",23102,4089,0,4089,19013,0
0500000US47187,47187,"Williamson County, Tennessee",126638,89197,80426,8771,37441,0
0500000US47189,47189,"Wilson County, Tennessee",88809,47442,27101,20341,41367,0
0500000US48001,48001,"Anderson County, Texas",55109,32348,0,32348,22761,0
0500000US48003,48003,"Andrews County, Texas",13004,10569,0,10569,2435,0
0500000US48005,48005,"Angelina County, Texas",80130,44355,0,44355,35775,0
0500000US48007,48007,"Aransas County, Texas",22497,14807,0,14807,7690,0
0500000US48009,48009,"Archer County, Texas",8854,986,986,0,7868,0
0500000US48011,48011,"Armstrong County, Texas",2148,0,0,0,2148,0
0500000US48013,48013,"Atascosa County, Texas",38628,15149,0,15149,23479,0
0500000US48015,48015,"Austin County, Texas",23590,8654,0,8654,14936,0
0500000US48017,48017,"Bailey County, Texas",6594,4383,0,4383,2211,0
0500000US48019,48019,"Bandera County, Texas",17645,0,0,0,17645,0
0500000US48021,48021,"Bastrop County, Texas",57733,18616,0,18616,39117,0
0500000US48023,48023,"Baylor County, Texas",4093,2651,0,2651,1442,0
0500000US48025,48025,"Bee County, Texas",32359,22446,0,22446,9913,0
0500000US48027,48027,"Bell County, Texas",237974,194228,193419,809,43746,0
0500000US48029,48029,"Bexar County, Texas",1392931,1309415,1305612,3803,83516,0
0500000US48031,48031,"Blanco County, Texas",8418,0,0,0,8418,0
0500000US48033,48033,"Borden County, Texas",729,0,0,0,729,0
0500000US48035,48035,"Bosque County, Texas",17204,3539,0,3539,13665,0
0500000US48037,48037,"Bowie County, Texas",89306,59897,48767,11130,29409,0
0500000US48039,48039,"Brazoria County, Texas",241767,172233,160180,12053,69534,0
0500000US48041,48041,"Brazos County, Texas",152415,132500,132500,0,19915,0
0500000US48043,48043,"Brewster County, Texas",8866,5906,0,5906,2960,0
0500000US48045,48045,"Briscoe County, Texas",1790,0,0,0,1790,0
0500000US48047,48047,"Brooks County, Texas",7976,5874,0,5874,2102,0
0500000US48049,48049,"Brown County, Texas",37674,22044,0,22044,15630,0
0500000US48051,48051,"Burleson County, Texas",16470,2848,0,2848,13622,0
0500000US48053,48053,"Burnet County, Texas",34147,15458,0,15458,18689,0
0500000US48055,48055,"Caldwell County, Texas",32194,17350,0,17350,14844,0
0500000US48057,48057,"Calhoun County, Texas",20647,12076,0,12076,8571,0
0500000US48059,48059,"Callahan County, Texas",12905,3515,0,3515,9390,0
0500000US48061,48061,"Cameron County, Texas",335227,292090,276546,15544,43137,0
0500000US48063,48063,"Camp County, Texas",11549,4563,0,4563,6986,0
0500000US48065,48065,"Carson County, Texas",6516,225,0,225,6291,0
0500000US48067,48067,"Cass County, Texas",30438,5705,0,5705,24733,0
0500000US48069,48069,"Castro County, Texas",8285,4259,0,4259,4026,0
0500000US48071,48071,"Chambers County, Texas",26031,9288,3603,5685,16743,0
0500000US48073,48073,"Cherokee County, Texas",46659,18302,0,18302,28357,0
0500000US48075,48075,"Childress County, Texas",7688,5077,0,5077,2611,0
0500000US48077,48077,"Clay County, Texas",11006,2947,0,2947,8059,0
0500000US48079,48079,"Cochran County, Texas",3730,0,0,0,3730,0
0500000US48081,48081,"Coke County, Texas",3864,0,0,0,3864,0
0500000US48083,48083,"Coleman County, Texas",9235,4706,0,4706,4529,0
0500000US48085,48085,"Collin County, Texas",491675,441559,435159,6400,50116,0
0500000US48087,48087,"Collingsworth County, Texas",3206,0,0,0,3206,0
0500000US48089,48089,"Colorado County, Texas",20390,7952,0,7952,12438,0
0500000US48091,48091,"Comal County, Texas",78021,44644,1459,43185,33377,0
0500000US48093,48093,"Comanche County, Texas",14026,4270,0,4270,9756,0
0500000US48095,48095,"Concho County, Texas",3966,0,0,0,3966,0
0500000US48097,48097,"Cooke County, Texas",36363,15472,0,15472,20891,0
0500000US48099,48099,"Coryell County, Texas",74978,61608,46294,15314,13370,0
0500000US48101,48101,"Cottle County, Texas",1904,0,0,0,1904,0
0500000US48103,48103,"Crane County, Texas",3996,3567,0,3567,429,0
0500000US48105,48105,"Crockett County, Texas",4099,3005,0,3005,1094,0
0500000US48107,48107,"Crosby County, Texas",7072,0,0,0,7072,0
0500000US48109,48109,"Culberson County, Texas",2975,0,0,0,2975,0
0500000US48111,48111,"Dallam County, Texas",6222,4540,0,4540,1682,0
0500000US48113,48113,"Dallas County, Texas",2218899,2199346,2195322,4024,19553,0
0500000US48115,48115,"Dawson County, Texas",14985,12254,0,12254,2731,0
0500000US48117,48117,"Deaf Smith County, Texas",18561,15301,0,15301,3260,0
0500000US48119,48119,"Delta County, Texas",5327,0,0,0,5327,0
0500000US48121,48121,"Denton County, Texas",432976,382926,370523,12403,50050,0
0500000US48123,48123,"DeWitt County, Texas",20013,9553,0,9553,10460,0
0500000US48125,48125,"Dickens County, Texas",2762,0,0,0,2762,0
0500000US48127,48127,"Dimmit County, Texas",10248,6340,0,6340,3908,0
0500000US48129,48129,"Donley County, Texas",3828,0,0,0,3828,0
0500000US48131,48131,"Duval County, Texas",13120,6937,0,6937,6183,0
0500000US48133,48133,"Eastland County, Texas",18297,7429,0,7429,10868,0
0500000US48135,48135,"Ector County, Texas",121123,109859,109859,0,11264,0
0500000US48137,48137,"Edwards County, Texas",2162,0,0,0,2162,0
0500000US48139,48139,"Ellis County, Texas",111360,65413,21070,44343,45947,0
0500000US48141,48141,"El Paso County, Texas",679622,658874,648465,10409,20748,0
0500000US48143,48143,"Erath County, Texas",33001,18832,0,18832,14169,0
0500000US48145,48145,"Falls County, Texas",18576,7967,0,7967,10609,0
0500000US48147,48147,"Fannin County, Texas",31242,9709,0,9709,21533,0
0500000US48149,48149,"Fayette County, Texas",21804,7906,0,7906,13898,0
0500000US48151,48151,"Fisher County, Texas",4344,0,0,0,4344,0
0500000US48153,48153,"Floyd County, Texas",7771,3697,0,3697,4074,0
0500000US48155,48155,"Foard County, Texas",1622,0,0,0,1622,0
0500000US48157,48157,"Fort Bend County, Texas",354452,319144,316561,2583,35308,0
0500000US48159,48159,"Franklin County, Texas",9458,580,0,580,8878,0
0500000US48161,48161,"Freestone County, Texas",17867,7264,0,7264,10603,0
0500000US48163,48163,"Frio County, Texas",16252,11949,0,11949,4303,0
0500000US48165,48165,"Gaines County, Texas",14467,5912,0,5912,8555,0
0500000US48167,48167,"Galveston County, Texas",250158,229020,229020,0,21138,0
0500000US48169,48169,"Garza County, Texas",4872,3307,0,3307,1565,0
0500000US48171,48171,"Gillespie County, Texas",20814,9804,0,9804,11010,0
0500000US48173,48173,"Glasscock County, Texas",1406,0,0,0,1406,0
0500000US48175,48175,"Goliad County, Texas",6928,0,0,0,6928,0
0500000US48177,48177,"Gonzales County, Texas",18628,7014,0,7014,11614,0
0500000US48179,48179,"Gray County, Texas",22744,18322,0,18322,4422,0
0500000US48181,48181,"Grayson County, Texas",110595,59799,56168,3631,50796,0
0500000US48183,48183,"Gregg County, Texas",111379,89277,76271,13006,22102,0
0500000US48185,48185,"Grimes County, Texas",23552,7854,0,7854,15698,0
0500000US48187,48187,"Guadalupe County, Texas",89023,52619,20483,32136,36404,0
0500000US48189,48189,"Hale County, Texas",36602,27824,0,27824,8778,0
0500000US48191,48191,"Hall County, Texas",3782,0,0,0,3782,0
0500000US48193,48193,"Hamilton County, Texas",8229,2886,0,2886,5343,0
0500000US48195,48195,"Hansford County, Texas",5369,3044,0,3044,2325,0
0500000US48197,48197,"Hardeman County, Texas",4724,2795,0,2795,1929,0
0500000US48199,48199,"Hardin County, Texas",48073,20716,11722,8994,27357,0
0500000US48201,48201,"Harris County, Texas",3400578,3338469,3323595,14874,62109,0
0500000US48203,48203,"Harrison County, Texas",62110,25712,1799,23913,36398,0
0500000US48205,48205,"Hartley County, Texas",5537,2349,0,2349,3188,0
0500000US48207,48207,"Haskell County, Texas",6093,2930,0,2930,3163,0
0500000US48209,48209,"Hays County, Texas",97589,56644,6341,50303,40945,0
0500000US48211,48211,"Hemphill County, Texas",3351,0,0,0,3351,0
0500000US48213,48213,"Henderson County, Texas",73277,33449,0,33449,39828,0
0500000US48215,48215,"Hidalgo County, Texas",569463,531874,523144,8730,37589,0
0500000US48217,48217,"Hill County, Texas",32321,7933,0,7933,24388,0
0500000US48219,48219,"Hockley County, Texas",22716,13511,0,13511,9205,0
0500000US48221,48221,"Hood County, Texas",41100,25866,0,25866,15234,0
0500000US48223,48223,"Hopkins County, Texas",31960,13064,0,13064,18896,0
0500000US48225,48225,"Houston County, Texas",23185,6749,0,6749,16436,0
0500000US48227,48227,"Howard County, Texas",33627,26299,0,26299,7328,0
0500000US48229,48229,"Hudspeth County, Texas",3344,0,0,0,3344,0
0500000US48231,48231,"Hunt County, Texas",76596,34068,0,34068,42528,0
0500000US48233,48233,"Hutchinson County, Texas",23857,18473,0,18473,5384,0
0500000US48235,48235,"Irion County, Texas",1771,0,0,0,1771,0
0500000US48237,48237,"Jack County, Texas",8763,4226,0,4226,4537,0
0500000US48239,48239,"Jackson County, Texas",14391,5868,0,5868,8523,0
0500000US48241,48241,"Jasper County, Texas",35604,8160,0,8160,27444,0
0500000US48243,48243,"Jeff Davis County, Texas",2207,0,0,0,2207,0
0500000US48245,48245,"Jefferson County, Texas",252051,231006,225413,5593,21045,0
0500000US48247,48247,"Jim Hogg County, Texas",5281,4324,0,4324,957,0
0500000US48249,48249,"Jim Wells County, Texas",39326,24944,0,24944,14382,0
0500000US48251,48251,"Johnson County, Texas",126811,69377,23573,45804,57434,0
0500000US48253,48253,"Jones County, Texas",20785,8128,0,8128,12657,0
0500000US48255,48255,"Karnes County, Texas",15446,9511,0,9511,5935,0
0500000US48257,48257,"Kaufman County, Texas",71313,24028,19,24009,47285,0
0500000US48259,48259,"Kendall County, Texas",23743,8964,0,8964,14779,0
0500000US48261,48261,"Kenedy County, Texas",414,0,0,0,414,0
0500000US48263,48263,"Kent County, Texas",859,0,0,0,859,0
0500000US48265,48265,"Kerr County, Texas",43653,26540,0,26540,17113,0
0500000US48267,48267,"Kimble County, Texas",4468,2616,0,2616,1852,0
0500000US48269,48269,"King County, Texas",356,0,0,0,356,0
0500000US48271,48271,"Kinney County, Texas",3379,0,0,0,3379,0
0500000US48273,48273,"Kleberg County, Texas",31549,25618,0,25618,5931,0
0500000US48275,48275,"Knox County, Texas",4253,0,0,0,4253,0
0500000US48277,48277,"Lamar County, Texas",48499,26142,0,26142,22357,0
0500000US48279,48279,"Lamb County, Texas",14709,6192,0,6192,8517,0
0500000US48281,48281,"Lampasas County, Texas",17762,6924,200,6724,10838,0
0500000US48283,48283,"La Salle County, Texas",5866,4484,0,4484,1382,0
0500000US48285,48285,"Lavaca County, Texas",19210,3608,0,3608,15602,0
0500000US48287,48287,"Lee County, Texas",15657,4669,0,4669,10988,0
